f_id,id,name,funded_at,amount,source
f:2157,840,health-care venture fund,2012-06-22,75000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120622e86mrco81&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120622e86mrco81%26from%3dalert%26pid%3d32
f:484,844,IVP XIV,2012-06-28,1000000000.0,http://techcrunch.com/2012/06/28/institutional-venture-partners-raises-1-billion-for-fund-xiv-its-biggest-yet/
f:6917,845,ARC Angel Fund,2012-08-24,3500000.0,http://pevc.dowjones.com/article?an=DJFVW00020120824e88oqwj9y&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120824e88oqwj9y%26from%3dalert%26pid%3d32
f:8371,846,iTech Fund I,2011-07-01,120000000.0,http://www.ewdn.com/2012/02/08/itech-capital%E2%80%99s-gleb-davidyuk-the-russian-startup-scene-has-been-largely-spared-corruption/
f:1170,849,Partnership Holdings II and II-A,2012-07-06,65000000.0,http://www.finsmes.com/2012/07/industry-ventures-closes-65m-fund-funds.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:9430,851,Debut Fund I,2012-07-09,100000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120709e879r9tgk&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120709e879r9tgk%26from%3dalert%26pid%3d32
f:7490,852,Biotech Fund IV,2012-07-11,152000000.0,http://www.fiercebiotech.com/story/edmond-de-rothschild-scores-152m-its-fourth-biotech-fund/2012-07-11
f:61,853,Fund XIV,2012-07-12,365000000.0,http://venturebeat.com/2012/07/12/mayfield-stuffs-365m-into-its-vc-warchest-in-just-3-months/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29
f:2228,856,The Dell Fluid Data Storage Fund,2012-07-18,60000000.0,http://www.finsmes.com/2012/07/dell-ventures-launches-60m-early-stage-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:2793,857,Venture Fund II,2012-07-18,53000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120718e87irlcxs&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120718e87irlcxs%26from%3dalert%26pid%3d32
f:7897,858,BMW i Ventures Fund,2011-02-01,100000000.0,http://gigaom.com/cleantech/auto-vc-alert-bmw-launches-100m-fund/
f:3570,860,K9 Ventures II,2012-07-19,40000000.0,http://techcrunch.com/2012/07/19/twilio-lytro-card-io-backtype-backer-k9-raises-new-40m-seed-fund/
f:322,863,Fund Three,2012-07-20,33800000.0,http://pevc.dowjones.com/article?an=DJFVW00020120720e87kooh21&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120720e87kooh21%26from%3dalert%26pid%3d32
f:3854,865,Fund II,2012-09-18,224000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120918e89iaq8kf&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120918e89iaq8kf%26from%3dalert%26pid%3d32
f:184,866,Redpoint e.ventures Brazil Fund,2012-07-23,130000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120723e87narici&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120723e87narici%26from%3dalert%26pid%3d32
f:2318,867,Tenaya Capital VI,2012-07-24,372000000.0,http://techcrunch.com/2012/07/24/tenaya-capital-closes-oversubscribed-372m-fund-seeks-a-new-kayak/
f:316,869,NEA 14,2012-07-25,2600000000.0,http://techcrunch.com/2012/07/24/nea-has-closed-on-2-6-billion-for-its-14th-fund-perhaps-the-biggest-in-vc-history/
f:7754,871,Fund I,2012-07-26,40000000.0,http://techcrunch.com/2012/07/26/e-commerce-focused-vc-forerunner-ventures-raises-40-million-for-its-first-institutional-fund/
f:24,872,Fund VI,2012-07-26,550000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120726e87qaqady&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120726e87qaqady%26from%3dalert%26pid%3d32
f:9530,873,The Resilience Fund III,2012-07-26,222500000.0,http://www.finsmes.com/2012/07/resilience-capital-partners-closes-fund-222-5m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:4850,874,Floodgate Fund IV,2012-07-30,75000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120730e87utybq9&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120730e87utybq9%26from%3dalert%26pid%3d32
f:9543,875,Cowboy Capital Fund I,2012-07-30,40000000.0,http://techcrunch.com/2012/07/30/aileen-lee-has-nearly-finished-raising-40-million-for-new-seed-cowboy-ventures/
f:1085,877,Credit Fund,2012-08-01,520000000.0,http://techcrunch.com/2012/08/01/summit-partners-raises-520-million-credit-fund-for-growth-companies/
f:9581,885,Linsalata Capital Partners Fund VI,2012-08-07,427000000.0,http://www.finsmes.com/2012/08/linsalata-capital-partners-closes-427m-buyout-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:8325,887,Fund II,2012-08-09,150000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120809e889apmlz&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120809e889apmlz%26from%3dalert%26pid%3d32
f:9594,888,Inaugural Fund,2012-08-09,25000000.0,http://www.reuters.com/article/2012/08/09/idUS164556+09-Aug-2012+PRN20120809
f:1950,889,Glynn Partners III LP,2012-08-09,188000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120809e889oyl04&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120809e889oyl04%26from%3dalert%26pid%3d32
f:6783,892,Catalyst Fund III,2012-08-14,213000000.0,http://venturebeat.com/2012/08/14/catalyst-third-fund/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals%29
f:892,893,GGV Capital IV,2012-08-21,625000000.0,http://www.reuters.com/article/2012/08/21/idUS125337+21-Aug-2012+PRN20120821
f:6737,894,China Clean Tech Fund,2012-08-15,200000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120815e88fanoef&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120815e88fanoef%26from%3dalert%26pid%3d32
f:1617,895,Triangle Peak Partners II,2012-08-15,160000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120815e88fpvqh1&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120815e88fpvqh1%26from%3dalert%26pid%3d32
f:8202,896,Alta Ventures Mexico I LP,2012-08-17,70000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120817e88haswse&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120817e88haswse%26from%3dalert%26pid%3d32
f:9641,898,Ares Corporate Opportunities Fund IV,2012-08-22,4700000000.0,http://www.finsmes.com/2012/08/ares-management-closes-4-7bn-fourth-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:17,899,Israel-focused Fund V,2012-08-23,200000000.0,http://venturebeat.com/2012/08/23/sequoia-capital-israel-fund/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals%29
f:99,900,Pitango Venture Capital Fund VI,2013-10-01,270000000.0,http://techcrunch.com/2013/10/01/pitango-closes-new-270m-fund-to-fuel-more-startups-coming-out-of-israel/?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29
f:3819,901,Fund I,2012-08-30,50000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120830e88utbioj&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120830e88utbioj%26from%3dalert%26pid%3d32
f:3181,902,SV Angel IV,2012-08-30,40000000.0,http://techcrunch.com/2012/08/30/sec-watch-sv-angel-raising-40-million/
f:663,903,Avalon Ventures X,2012-08-30,200000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120830e88urmuua&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120830e88urmuua%26from%3dalert%26pid%3d32
f:9681,904,Gridiron Capital Fund II,2012-08-31,425000000.0,http://www.finsmes.com/2012/08/gridiron-capital-closes-fund-425m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:9701,907,Fund III,2012-09-05,91000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120905e895sdryi&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120905e895sdryi%26from%3dalert%26pid%3d32
f:719,909,Fund III,2012-09-06,270000000.0,http://techcrunch.com/2012/09/06/nexus-raises-a-third-fund-of-270m-to-find-the-next-killer-app-in-india/
f:127,910,Fund VI,2012-09-10,150000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120910e89aammik&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120910e89aammik%26from%3dalert%26pid%3d32
f:3809,912,Founder Collective II,2012-09-11,70000000.0,http://techcrunch.com/2012/09/11/founder-collective-raises-70-million-for-new-fund/
f:4691,915,Fund III,2012-09-13,36500000.0,http://techcrunch.com/2012/09/13/nycs-lerer-ventures-closes-30m-third-fund-for-early-stage-investments/
f:8053,916,Greenstart,2012-03-01,6000000.0,http://techcrunch.com/2012/03/05/cleantech-focused-incubator-greenstart-now-offering-startups-an-extra-100k/
f:745,917,"Foundry Venture Capital 2012, L.P.",2012-09-14,225000000.0,http://techcrunch.com/2012/09/14/foundry-group-raises-another-225m-fund-recycles-last-225m-blog-post-to-announce-it/
f:6973,918,Pilot Fund,2010-01-01,888000.0,http://thenextweb.com/la/2012/09/03/start-up-chiles-first-alumni-numbers-45-still-businesses-running-chile-stats/
f:8913,920,Fund I,2012-09-19,3500000.0,http://techcrunch.com/2012/09/19/charlie-odonnells-brooklyn-bridge-ventures-raises-3-5m/
f:195,921,Life Sciences Fund,2012-09-19,91000000.0,http://www.fiercebiotech.com/story/wellington-partners-rounds-91m-new-european-life-sciences-fund/2012-09-19?utm_source=rss&utm_medium=rss
f:9796,922,"Harvest Partners VI, L.P.",2012-09-20,1100000000.0,http://www.finsmes.com/2012/09/harvest-partners-closes-1-1bn-fund.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:9763,926,IdeaSpace Incubator Fund,2012-03-01,12500000.0,http://www.techwireasia.com/2240/ideaspace-seed-fund-launched-for-philippine-technopreneurs/
f:113,928,Crossover Fund VI,2012-09-26,320000000.0,http://www.finsmes.com/2012/09/crosslink-capital-closed-crossover-fund-vi-320m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:8157,930,Raptor Ventures I LP,2012-09-28,32200000.0,http://pevc.dowjones.com/article?an=DJFVW00020120928e89sojwee&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120928e89sojwee%26from%3dalert%26pid%3d32
f:8003,931,Fund I,2012-10-03,100000000.0,http://techcrunch.com/2012/10/03/brandery/
f:3544,932,NascenTI,2011-11-01,25.0,http://startups.ig.com.br/2011/nascenti-confrapar-lanca-fundo-para-investir-em-ti-no-rio-de-janeiro/
f:9419,934,Roark Capital Partners III LP,2012-10-08,1500000000.0,http://www.finsmes.com/2012/10/roark-capital-group-closes-private-equity-fund-1-5bn.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:3586,935,Longitude Venture Partners II,2012-10-10,385000000.0,http://www.finsmes.com/2012/10/longitude-capital-closes-fund-385m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:903,936,DFJ Mercury Fund I,2005-03-20,20000000.0,http://www.bizjournals.com/houston/stories/2006/07/17/story7.html
f:9615,938,Seed fund,2012-07-18,10000000.0,http://techcrunch.com/2012/10/18/mesa-early-stage-funds/
f:5717,939,Greenspring Global Partners V,2012-10-21,356000000.0,http://www.finsmes.com/2012/10/greenspring-associates-closes-356m-fund-of-funds.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:32,941,Atomico III,2013-11-10,476630000.0,http://www.strictlyvc.com/2013/11/09/atomico-raises-476-6-million-third-fund/
f:7095,944,Venture51 Capital Partners II,2013-07-13,25000000.0,http://www.finsmes.com/2013/07/venture51-raises-25m-vc-fund.html
f:191,946,Venrock VI,2010-07-01,350000000.0,http://bits.blogs.nytimes.com/2010/07/06/a-new-smaller-fund-at-venrock/
f:48,947,Benchmark Capital Partners VII LP,2011-01-14,425000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020110114e71e00001&r=Rss&s=DJFVW
f:1799,949,Starfish Technology Fund I,2004-01-01,0.0,http://www.starfishvc.com/news/starfish-ventures-announces-final-close-of-technology-fund-at-aud123-million-261104.html
f:1799,950,Starfish Technology Fund II,2008-01-01,0.0,http://www.starfishvc.com/news/starfish-ventures-closes-australias-largest-venture-capital-fund-with-185-million-tech-fund-13112008.html
f:1176,952,Fonsinnocat,2002-05-03,25000000.0,http://www.highgrowth.net/index.php/eng/en_fons_innocat.html
f:1176,953,Highgrowth Innovation,2007-07-01,18000000.0,http://www.highgrowth.net/index.php/eng/en_highgrowth_innovation.html
f:3738,956,Fund IV,2012-11-13,40000000.0,http://pevc.dowjones.com/article?an=DJFVW00020121113e8bdnhfqg&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020121113e8bdnhfqg%26from%3dalert%26pid%3d32
f:31,961,OATV Fund III,2012-11-19,85000000.0,http://techcrunch.com/2012/11/19/seed-stage-vc-firm-oreilly-alphatech-ventures-raises-85m-new-fund/
f:592,963,GRP IV,2012-10-31,200000000.0,http://www.socaltech.com/grp_partners_hits__48_6m_in_new_fund_grp_iv/s-0045973.html
f:375,964,Greycroft III,2012-11-26,175000000.0,http://www.finsmes.com/2012/11/greycroft-partners-closes-vc-fund-175m.html
f:8118,968,Fund I,2012-12-06,50000000.0,http://pevc.dowjones.com/article?an=DJFVW00020121206e8c6aqx08&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020121206e8c6aqx08%26from%3dalert%26pid%3d32
f:17,975,Global Growth Fund,2012-12-17,700000000.0,http://techcrunch.com/2012/12/17/sequoia-raises-700m-for-global-growth-fund/
f:4282,976,Clearlake Capital Partners III,2013-01-03,785000000.0,http://www.finsmes.com/2013/01/clearlake-capital-group-closes-private-equity-fund-785m.html
f:8706,977,Unitus Seed Fund I,2013-01-03,8000000.0,http://techcrunch.com/2013/01/03/unitus-seed-fund/
f:379,979,Innovation Works Development Fund,2011-08-21,180000000.0,http://www.prnewswire.com/news-releases/wi-harper-group-announces-closing-of-wih-fund-7--innovation-works-development-fund-128873133.html
f:379,980,WI Harper Fund VI,2007-03-08,133000000.0,http://venturebeat.com/2007/03/08/wi-harper-raises-133-million-venture-fund/
f:3854,981,Founding fund,2009-09-01,115000000.0,http://venturebeat.com/2009/09/06/q-a-with-kai-fu-lee-on-building-innovation-works-google-china/
f:3836,982,CHV III LP,2013-01-07,225000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130107e917v93b8&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130107e917v93b8%26from%3dalert%26pid%3d32
f:581,983,Fund VII,2013-01-09,375000000.0,http://www.finsmes.com/2013/01/western-technology-investment-closes-seventh-fund-375m.html
f:4604,986,Wellington Financial Fund IV,2013-01-14,190000000.0,http://www.finsmes.com/2013/01/wellington-financial-holds-close-fourth-fund-190m.html
f:1044,988,Emerald Cleantech Fund III,2013-01-15,0.0,http://pevc.dowjones.com/article?an=DJFVW00020130115e91fv3o58&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130115e91fv3o58%26from%3dalert%26pid%3d32
f:3823,989,Medtech Fund,2013-01-15,225000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130115e91favxl2&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130115e91favxl2%26from%3dalert%26pid%3d32
f:10358,990,Huron Fund IV,2013-01-15,500000000.0,http://www.finsmes.com/2013/01/huron-capital-closes-fourth-investment-fund-500m.html
f:13,991,Redpoint V,2013-01-16,400000000.0,http://techcrunch.com/2013/01/16/redpoint-ventures-v-400-million/
f:9913,993,Venture capital fund,2013-01-23,100000000.0,http://venturebeat.com/2013/01/22/ribbit-capital-100-million-fund/
f:10437,1002,Lightspeed China Partners I,2013-01-29,168000000.0,http://www.finsmes.com/2013/01/lightspeed-china-partners-closes-168m-fund.html
f:8154,1005,Serent Capital II,2013-01-30,350000000.0,http://www.finsmes.com/2013/01/serent-capital-closes-fund-350m.html
f:1866,1006,Cleantech Fund II,2013-01-30,74000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130130e91uqo09u&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130130e91uqo09u%26from%3dalert%26pid%3d32
f:7512,1007,Fulcrum Growth Fund II,2013-01-31,93000000.0,http://www.finsmes.com/2013/01/fulcrum-equity-partners-closes-fund-93m.html
f:8875,1008,ebut Health-Care Fund,2013-01-31,100000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130131e91vs6co0&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130131e91vs6co0%26from%3dalert%26pid%3d32
f:6947,1009,EnCap Energy Capital Fund IX,2013-02-03,5000000000.0,http://www.finsmes.com/2013/02/encap-investments-closes-fund-ix-5bn.html
f:583,1011,Osage Venture Partners III,2013-02-05,66000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130204e924sio94&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130204e924sio94%26from%3dalert%26pid%3d32
f:214,1012,SoftBank PrinceVille Investments,2013-02-07,250000000.0,http://www.finsmes.com/2013/02/softbank-capital-closes-250m-fund.html
f:34,1013,Spark Capital Fund IV,2013-02-26,450000000.0,http://techcrunch.com/2013/02/25/boston-based-vc-firm-and-early-twitter-investor-spark-capital-raises-450m-for-fourth-fund/
f:4,1014,Accel London IV,2013-03-21,475000000.0,http://techcrunch.com/2013/03/21/accel-closes-475m-fund-its-fourth-to-invest-mainly-in-europe-and-israel/
f:10535,1016,DWHP III,2013-02-11,265000000.0,http://www.finsmes.com/2013/02/dw-healthcare-partners-closes-fund-265m.html
f:9710,1020,phenomen II,2013-01-20,250000000.0,http://www.ewdn.com/2013/02/08/russia-s-phenomen-ventures-takes-part-in-hailo-s-round-along-with-top-international-investors/
f:97,1021,Maveron III,2004-11-01,200000000.0,http://seattletimes.com/html/businesstechnology/2002094021_maveron18.html
f:97,1022,Maveron II,2000-03-01,340000000.0,http://www.bizjournals.com/seattle/stories/2000/03/06/story1.html
f:1823,1024,Lux Ventures III,2013-02-13,245000000.0,http://www.finsmes.com/2013/02/lux-capital-closes-fund-245m.html
f:2737,1025,Fund II,2013-09-09,40000000.0,http://techcrunch.com/2013/09/09/micro-vc-freestyle-vc-raises-40-million-for-second-fund/
f:6311,1027,Carlyle Peru Fund,2013-02-19,308000000.0,http://www.finsmes.com/2013/02/carlyle-group-raises-308m-peru-focused-fund.html
f:1258,1030,Accelerator Venture Capital II,2013-02-20,25000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130221e92lt5rh4&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130221e92lt5rh4%26from%3dalert%26pid%3d32
f:137,1034,Battery Ventures X,2013-02-21,650000000.0,http://www.finsmes.com/2013/02/battery-ventures-closes-funds-raising-900m.html
f:137,1035,Battery Ventures X Side Fund,2013-02-21,250000000.0,http://www.finsmes.com/2013/02/battery-ventures-closes-funds-raising-900m.html
f:9491,1036,Micro-VC fund,2013-02-24,19000000.0,http://www.finsmes.com/2013/02/version-ventures-closes-19m.html
f:4919,1037,Allos II,2013-02-25,40000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130225e92pqkhdm&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130225e92pqkhdm%26from%3dalert%26pid%3d32
f:1200,1040,Draper Triangle III,2013-02-28,40000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130301e931si7s0&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130301e931si7s0%26from%3dalert%26pid%3d32
f:4878,1041,Seacoast Capital Partners III,2013-02-28,150000000.0,http://www.finsmes.com/2013/02/seacoast-capital-managers-closes-mezzanine-fund-150m.html
f:7025,1043,H.I.G. Capital Partners V,2013-03-04,1100000000.0,http://www.bloomberg.com/news/2013-07-02/h-i-g-capital-raises-825-million-euros-for-private-equity-fund.html
f:7518,1045,Peterson Partners VII,2013-03-06,140000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130306e936akpn1&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130306e936akpn1%26from%3dalert%26pid%3d32
f:5474,1048,Arcus Ventures Fund II,2013-03-07,35600000.0,http://pevc.dowjones.com/article?an=DJFVW00020130307e937pa8lm&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130307e937pa8lm%26from%3dalert%26pid%3d32
f:2677,1051,SJF Ventures III LP,2013-05-02,90000000.0,http://www.finsmes.com/2013/05/sjf-ventures-closes-fund-90m.html
f:8375,1052,Private equity co-investment fund II,2013-03-12,1100000000.0,http://www.finsmes.com/2013/03/neuberger-berman-closes-private-equity-fund-1-1bn.html
f:5893,1062,Fund VI,2013-03-15,300000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130315e93fs8t39&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130315e93fs8t39%26from%3dalert%26pid%3d32
f:3009,1063,Fund III,2013-03-25,516000000.0,http://venturebeat.com/2013/03/25/third-rock-ventures-gets-its-hands-dirty-with-516m-for-healthcare-startups/
f:1701,1064,Pelion Ventures V LP,2013-05-30,194000000.0,http://www.pehub.com/250553/utah-based-vc-pelion-venture-partners-raises-194m-fifth-fund/
f:10792,1065,Fund II,2013-03-20,20000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130320e93kq25cd&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130320e93kq25cd%26from%3dalert%26pid%3d32
f:1902,1066,Fund II,2013-03-22,160000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130322e93msey87&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130322e93msey87%26from%3dalert%26pid%3d32
f:10827,1069,Primus Capital Fund VII,2013-03-16,353000000.0,http://www.finsmes.com/2013/03/primus-capital-partners-closes-seventh-fund-353m.html
f:5935,1070,BOLDstart II,2013-02-01,10700000.0,http://www.pehub.com/192840/boldstart-raising-15m-ny-based-enterprise-fund/
f:6225,1071,Cendana Capital,2013-03-29,88000000.0,http://venturebeat.com/2013/03/29/cendana-capital-gathers-88m-to-put-seeds-into-seed-funds/
f:880,1074,KPCB iFund,2008-03-06,100000000.0,http://www.tuaw.com/2008/03/06/ifund-100m-for-iphone-ipod-touch-devs/
f:5094,1078,Milestone Partners IV,2013-04-05,300000000.0,http://www.finsmes.com/2013/04/milestone-partners-closes-fund-300m.html
f:62,1079,Ignition Venture Partners V,2013-04-04,150000000.0,http://www.ignitionpartners.com/IgnitionFundVReleaseFINAL.pdf
f:4853,1085,SBI Jefferies Asia Fund,2010-06-01,150000000.0,http://www.avcj.com/avcj/news/1719815/japans-sbi-us-jeffries-form-joint-funds
f:4853,1086,SBI FMO FInancial Services Fund,2012-08-01,150000000.0,http://www.sbivencapital.com.sg/admin/uploads/press_releases/13.pdf
f:7444,1089,Ridgemont Equity Partners I,2013-04-12,735000000.0,http://www.finsmes.com/2013/04/ridgemont-equity-partners-closes-fund-735m.html
f:5388,1095,StepStone Secondary Opportunities Fund II,2013-04-17,450000000.0,http://www.finsmes.com/2013/04/stepstone-closes-secondary-fund-450m.html
f:10927,1096,Fund 1,2013-04-18,448000000.0,http://techcrunch.com/2013/04/18/formation-8/
f:2535,1100,Silver Lake Partners IV,2013-04-19,10300000000.0,http://www.finsmes.com/2013/04/silver-lake-partners-closes-fourth-fund-10-3bn.html
f:10222,1102,WI Harper Group,2012-02-01,0.0,http://www.wiharper.com/portfolio/
f:10222,1103,Innovation Works (China),2012-02-01,0.0,http://en.techorange.com/taiwans-kaifu-lee-tmi-opens/
f:10222,1104,ITIC,2012-02-01,0.0,http://en.techorange.com/taiwans-kaifu-lee-tmi-opens/
f:5129,1105,Fund II,2013-04-23,26000000.0,http://www.businesswire.com/news/home/20130423005881/en/Kickstart-Seed-Fund-Raises-26-Million-Fund
f:792,1106,Carlyle Peru Fund,2013-02-19,308000000.0,http://www.finsmes.com/2013/02/carlyle-group-raises-308m-peru-focused-fund.html
f:1034,1110,Tribeca Venture Fund II LP,2012-09-28,64000000.0,http://pevc.dowjones.com/article?an=DJFVW00020120928e89spjs5j&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020120928e89spjs5j%26from%3dalert%26pid%3d32
f:111,1114,Fund IX,2013-05-01,265000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130501e951qvika&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130501e951qvika%26from%3dalert%26pid%3d32
f:2324,1115,Kohlberg Investors VII,2013-05-01,1600000000.0,http://www.finsmes.com/2013/05/kohlberg-closes-seventh-private-equity-fund-1-6-billion.html
