c_id,f_id,date,round,amount
c:2735,f:24,2011-08-11,series-c+,18500000
c:2735,f:2195,2011-08-11,series-c+,18500000
c:2735,f:1313,2011-08-11,series-c+,18500000
c:55307,f:62,2011-08-10,series-b,8000000
c:55307,f:89,2011-08-10,series-b,8000000
c:55307,f:29,2011-08-10,series-b,8000000
c:55307,f:1017,2011-08-10,series-b,8000000
c:47967,f:89,2011-08-11,series-a,6000000
c:47967,f:318,2011-08-11,series-a,6000000
c:5611,f:1080,2011-08-12,venture,8000000
c:5611,f:134,2011-08-12,venture,8000000
c:43188,f:7898,2011-08-12,series-a,3000000
c:43188,f:18,2011-08-12,series-a,3000000
c:61142,f:249,2011-08-12,venture,20000000
c:54008,f:2975,2011-08-12,other,11000000
c:43818,f:7673,2011-08-12,venture,1000000
c:85109,f:733,2012-03-07,series-a,1000000
c:85109,f:4497,2012-03-07,series-a,1000000
c:85109,f:12581,2012-03-07,series-a,1000000
c:85109,f:12581,2012-03-07,series-a,1000000
c:85142,f:7976,2011-08-29,angel,500000
c:85162,f:111,2011-08-16,angel,1100000
c:85162,f:417,2011-08-16,angel,1100000
c:85162,f:6456,2011-08-16,angel,1100000
c:85162,f:8164,2011-08-16,angel,1100000
c:85162,f:3809,2011-08-16,angel,1100000
c:35597,f:272,2011-08-15,series-b,14000000
c:35597,f:2140,2011-08-15,series-b,14000000
c:35597,f:1890,2011-08-15,series-b,14000000
c:35597,f:2764,2011-08-15,series-b,14000000
c:51174,f:192,2011-08-15,series-b,15000000
c:51174,f:137,2011-08-15,series-b,15000000
c:51174,f:1,2011-08-15,series-b,15000000
c:54035,f:742,2011-08-15,venture,5000000
c:54035,f:4990,2011-08-15,venture,5000000
c:54035,f:426,2011-08-15,venture,5000000
c:54035,f:7017,2011-08-15,venture,5000000
c:75703,f:48,2011-08-15,series-b,8000000
c:75703,f:61,2011-08-15,series-b,8000000
c:59859,f:34,2011-08-15,series-a,7500000
c:59859,f:4,2011-08-15,series-a,7500000
c:59859,f:97,2011-08-15,series-a,7500000
c:59859,f:7905,2011-08-15,series-a,7500000
c:85256,f:1699,2011-08-15,series-b,7000000
c:85256,f:7906,2011-08-15,series-b,7000000
c:85256,f:7907,2011-08-15,series-b,7000000
c:32594,f:493,2011-08-16,series-c+,15000000
c:32594,f:51,2011-08-16,series-c+,15000000
c:32594,f:123,2011-08-16,series-c+,15000000
c:32594,f:1047,2011-08-16,series-c+,15000000
c:42687,f:113,2011-08-16,series-a,1200000
c:42687,f:567,2011-08-16,series-a,1200000
c:42687,f:1056,2011-08-16,series-a,1200000
c:183,f:3127,2011-10-28,series-c+,81000000
c:183,f:26,2011-10-28,series-c+,81000000
c:183,f:174,2011-10-28,series-c+,81000000
c:183,f:5,2011-10-28,series-c+,81000000
c:183,f:518,2011-10-28,series-c+,81000000
c:183,f:192,2011-10-28,series-c+,81000000
c:183,f:316,2011-10-28,series-c+,81000000
c:183,f:42,2011-10-28,series-c+,81000000
c:39141,f:1701,2011-08-16,venture,2000000
c:39141,f:145,2011-08-16,venture,2000000
c:39141,f:382,2011-08-16,venture,2000000
c:39141,f:716,2011-08-16,venture,2000000
c:39141,f:28,2011-08-16,venture,2000000
c:29895,f:4850,2011-08-16,series-c+,7000000
c:29895,f:504,2011-08-16,series-c+,7000000
c:29895,f:1368,2011-08-16,series-c+,7000000
c:29895,f:7909,2011-08-16,series-c+,7000000
c:29895,f:7999,2011-08-16,series-c+,7000000
c:85361,f:762,2011-08-16,venture,1000000
c:85362,f:7910,2011-08-16,other,211500
c:85380,f:137,2011-08-17,series-a,1650000
c:85380,f:316,2011-08-17,series-a,1650000
c:61656,f:45,2011-08-16,series-a,3100000
c:61656,f:34,2011-08-16,series-a,3100000
c:52407,f:6014,2011-08-16,series-b,12100000
c:59349,f:89,2011-04-15,angel,600000
c:59349,f:1017,2011-04-15,angel,600000
c:59349,f:1558,2011-04-15,angel,600000
c:38594,f:116,2011-08-17,series-b,17000000
c:38594,f:101,2011-08-17,series-b,17000000
c:38594,f:2443,2011-08-17,series-b,17000000
c:5910,f:3127,2011-08-18,venture,15000000
c:5910,f:507,2011-08-18,venture,15000000
c:5910,f:5412,2011-08-18,venture,15000000
c:5910,f:3271,2011-08-18,venture,15000000
c:22649,f:507,2011-08-18,angel,650000
c:85581,f:6917,2011-08-19,venture,1000000
c:21789,f:249,2011-08-18,series-c+,17500000
c:21789,f:116,2011-08-18,series-c+,17500000
c:21789,f:134,2011-08-18,series-c+,17500000
c:54912,f:1312,2011-08-22,series-b,7000000
c:54912,f:837,2011-08-22,series-b,7000000
c:43917,f:542,2011-08-22,series-a,10300000
c:43917,f:4565,2011-08-22,series-a,10300000
c:43917,f:13502,2011-08-22,series-a,10300000
c:85755,f:6013,2011-08-22,series-b,18400000
c:85755,f:2778,2011-08-22,series-b,18400000
c:26018,f:2332,2011-08-21,series-c+,0
c:26018,f:66,2011-08-21,series-c+,0
c:26018,f:6775,2011-08-21,series-c+,0
c:26018,f:1080,2011-08-21,series-c+,0
c:26018,f:7808,2011-08-21,series-c+,0
c:3652,f:649,2011-08-25,series-b,3500000
c:85758,f:725,2011-08-12,series-a,1740000
c:85758,f:762,2011-08-12,series-a,1740000
c:41539,f:7934,2011-08-23,series-a,1500000
c:72914,f:3181,2011-08-23,series-a,1500000
c:72914,f:6,2011-08-23,series-a,1500000
c:72914,f:4691,2011-08-23,series-a,1500000
c:72914,f:3672,2011-08-23,series-a,1500000
c:72914,f:3809,2011-08-23,series-a,1500000
c:72914,f:29,2011-08-23,series-a,1500000
c:72914,f:810,2011-08-23,series-a,1500000
c:72914,f:11144,2011-08-23,series-a,1500000
c:45363,f:719,2011-08-24,series-b,12000000
c:45363,f:17,2011-08-24,series-b,12000000
c:85919,f:5928,2011-08-24,angel,250000
c:85919,f:10621,2011-08-24,angel,250000
c:85919,f:12554,2011-08-24,angel,250000
c:37241,f:7944,2011-08-24,series-b,2500000
c:40782,f:898,2011-08-25,venture,1300000
c:40782,f:1489,2011-08-25,venture,1300000
c:40782,f:336,2011-08-25,venture,1300000
c:40782,f:7952,2011-08-25,venture,1300000
c:1376,f:234,2011-08-25,series-b,9000000
c:21320,f:16,2011-08-25,series-b,14500000
c:21320,f:806,2011-08-25,series-b,14500000
c:21320,f:378,2011-08-25,series-b,14500000
c:21320,f:2143,2011-08-25,series-b,14500000
c:86077,f:2560,2011-08-25,venture,10000000
c:86077,f:641,2011-08-25,venture,10000000
c:86077,f:2761,2011-08-25,venture,10000000
c:86077,f:2293,2011-08-25,venture,10000000
c:86155,f:6126,2011-01-15,angel,100000
c:25237,f:2895,2011-08-26,venture,15000000
c:25237,f:2132,2011-08-26,venture,15000000
c:25237,f:1498,2011-08-26,venture,15000000
c:25237,f:2695,2011-08-26,venture,15000000
c:86190,f:191,2011-08-26,series-b,15000000
c:86190,f:484,2011-08-26,series-b,15000000
c:86190,f:113,2011-08-26,series-b,15000000
c:44692,f:192,2011-08-29,series-a,3800000
c:44692,f:379,2011-08-29,series-a,3800000
c:44692,f:7527,2011-08-29,series-a,3800000
c:44692,f:5793,2011-08-29,series-a,3800000
c:60444,f:1617,2011-08-29,series-c+,9600000
c:60444,f:1902,2011-08-29,series-c+,9600000
c:86562,f:41,2011-08-29,series-a,10500000
c:86565,f:2257,2011-08-29,venture,15000000
c:86565,f:4978,2011-08-29,venture,15000000
c:86565,f:2482,2011-08-29,venture,15000000
c:68859,f:902,2011-08-29,series-a,2000000
c:68859,f:7681,2011-08-29,series-a,2000000
c:68859,f:10071,2011-08-29,series-a,2000000
c:46968,f:4736,2011-08-30,venture,4000000
c:23279,f:454,2011-08-30,venture,33000000
c:23279,f:484,2011-08-30,venture,33000000
c:23279,f:1104,2011-08-30,venture,33000000
c:23279,f:29,2011-08-30,venture,33000000
c:28424,f:66,2011-08-30,series-b,15000000
c:28424,f:2252,2011-08-30,series-b,15000000
c:28424,f:3389,2011-08-30,series-b,15000000
c:77400,f:6198,2013-04-29,series-a,2500000
c:77400,f:6585,2013-04-29,series-a,2500000
c:77400,f:695,2013-04-29,series-a,2500000
c:77400,f:7430,2013-04-29,series-a,2500000
c:87533,f:2504,2011-08-30,venture,7500000
c:87533,f:1749,2011-08-30,venture,7500000
c:87533,f:2871,2011-08-30,venture,7500000
c:87533,f:5492,2011-08-30,venture,7500000
c:87533,f:2194,2011-08-30,venture,7500000
c:49235,f:2407,2011-08-31,series-b,25000000
c:60371,f:322,2011-09-01,series-a,7700000
c:60371,f:23,2011-09-01,series-a,7700000
c:91052,f:6004,2011-09-01,venture,0
c:55138,f:3614,2011-09-02,venture,10000000
c:55138,f:2250,2011-09-02,venture,10000000
c:55138,f:2925,2011-09-02,venture,10000000
c:55138,f:2648,2011-09-02,venture,10000000
c:55138,f:548,2011-09-02,venture,10000000
c:79663,f:249,2009-01-01,series-c+,15000000
c:79663,f:48,2009-01-01,series-c+,15000000
c:79663,f:262,2009-01-01,series-c+,15000000
c:79663,f:225,2011-09-02,series-c+,20000000
c:79663,f:48,2011-09-02,series-c+,20000000
c:79663,f:249,2011-09-02,series-c+,20000000
c:79663,f:262,2011-09-02,series-c+,20000000
c:16312,f:1911,2011-09-06,series-c+,5000000
c:69170,f:2294,2011-09-06,series-b,22000000
c:100155,f:374,2011-09-06,series-b,6500000
c:100155,f:1591,2011-09-06,series-b,6500000
c:100155,f:8011,2011-09-06,series-b,6500000
c:100243,f:8012,2011-09-06,venture,0
c:10272,f:6518,2011-09-07,venture,200000000
c:10272,f:592,2011-09-07,venture,200000000
c:10272,f:3440,2011-09-07,venture,200000000
c:10272,f:3945,2011-09-07,venture,200000000
c:10272,f:7622,2011-09-07,venture,200000000
c:10272,f:1185,2011-09-07,venture,200000000
c:10272,f:139,2011-09-07,venture,200000000
c:10272,f:8017,2011-09-07,venture,200000000
c:5301,f:243,2011-09-06,venture,1000000
c:5301,f:322,2011-09-06,venture,1000000
c:5301,f:6,2011-09-06,venture,1000000
c:5301,f:737,2011-09-06,venture,1000000
c:30993,f:3130,2011-09-07,series-c+,25000000
c:15952,f:1563,2011-09-08,venture,22000000
c:15952,f:550,2011-09-08,venture,22000000
c:15952,f:3609,2011-09-08,venture,22000000
c:1954,f:1647,2011-09-07,series-a,1500000
c:1954,f:5233,2011-09-07,series-a,1500000
c:59431,f:137,2011-09-07,series-a,4700000
c:7076,f:1,2011-09-07,venture,5000000
c:7076,f:4,2011-09-07,venture,5000000
c:7076,f:905,2011-09-07,venture,5000000
c:73282,f:269,2011-09-07,angel,600000
c:73282,f:5928,2011-09-07,angel,600000
c:73282,f:8055,2011-09-07,angel,600000
c:82668,f:57,2011-09-08,series-a,1500000
c:82668,f:5928,2011-09-08,series-a,1500000
c:82668,f:453,2011-09-08,series-a,1500000
c:82668,f:8027,2011-09-08,series-a,1500000
c:82668,f:2053,2011-09-08,series-a,1500000
c:82668,f:4992,2011-09-08,series-a,1500000
c:82668,f:8030,2011-09-08,series-a,1500000
c:64284,f:8031,2011-09-01,angel,900000
c:64284,f:8032,2011-09-01,angel,900000
c:64284,f:8030,2011-09-01,angel,900000
c:64284,f:8032,2011-09-01,angel,900000
c:64284,f:8062,2011-09-01,angel,900000
c:949,f:17,2011-09-08,series-c+,10000000
c:949,f:66,2011-09-08,series-c+,10000000
c:949,f:262,2011-09-08,series-c+,10000000
c:949,f:3440,2011-09-08,series-c+,10000000
c:949,f:518,2011-09-08,series-c+,10000000
c:23951,f:192,2011-09-08,series-a,11000000
c:23951,f:375,2011-09-08,series-a,11000000
c:23951,f:1383,2011-09-08,series-a,11000000
c:23951,f:8034,2011-09-08,series-a,11000000
c:34402,f:1097,2011-09-08,venture,100000000
c:34402,f:5090,2011-09-08,venture,100000000
c:34402,f:18,2011-09-08,venture,100000000
c:102449,f:8035,2011-09-08,series-a,3000000
c:25330,f:2932,2011-09-09,series-b,2100000
c:25330,f:2258,2011-09-09,series-b,2100000
c:25330,f:1661,2011-09-09,series-b,2100000
c:102497,f:889,2011-09-08,venture,25000000
c:36650,f:761,2011-09-08,series-c+,56000000
c:36650,f:116,2011-09-08,series-c+,56000000
c:36650,f:41,2011-09-08,series-c+,56000000
c:41005,f:636,2011-09-09,series-a,9500000
c:555,f:609,2011-09-09,venture,0
c:555,f:45,2011-09-09,venture,0
c:81434,f:367,2011-09-08,series-a,2700000
c:81434,f:3181,2011-09-08,series-a,2700000
c:81434,f:1655,2011-09-08,series-a,2700000
c:81434,f:1391,2011-09-08,series-a,2700000
c:68646,f:26,2011-09-09,venture,1500000
c:68646,f:26,2011-09-09,venture,1500000
c:103155,f:3724,2011-09-10,angel,310000
c:103155,f:5923,2011-09-10,angel,310000
c:27891,f:111,2011-09-12,series-c+,7500000
c:27891,f:286,2011-09-12,series-c+,7500000
c:27891,f:2318,2011-09-12,series-c+,7500000
c:103233,f:367,2012-07-19,series-c+,15000000
c:103233,f:509,2012-07-19,series-c+,15000000
c:103233,f:338,2012-07-19,series-c+,15000000
c:67872,f:214,2011-09-22,angel,730000
c:67872,f:269,2011-09-22,angel,730000
c:8623,f:17,2011-09-12,series-c+,20000000
c:8623,f:64,2011-09-12,series-c+,20000000
c:8623,f:45,2011-09-12,series-c+,20000000
c:59369,f:367,2011-10-04,venture,14000000
c:59369,f:41,2011-10-04,venture,14000000
c:59369,f:26,2011-10-04,venture,14000000
c:69630,f:2195,2011-10-18,angel,750000
c:69630,f:4139,2011-10-18,angel,750000
c:69630,f:5928,2011-10-18,angel,750000
c:52542,f:1492,2011-09-12,venture,5500000
c:52542,f:70,2011-09-12,venture,5500000
c:50651,f:2472,2011-09-12,series-c+,150000000
c:50651,f:99,2011-09-12,series-c+,150000000
c:50651,f:1973,2011-09-12,series-c+,150000000
c:50651,f:318,2011-09-12,series-c+,150000000
c:50651,f:202,2011-09-12,series-c+,150000000
c:50651,f:2064,2011-09-12,series-c+,150000000
c:50651,f:2270,2011-09-12,series-c+,150000000
c:50651,f:2304,2011-09-12,series-c+,150000000
c:32809,f:3317,2011-09-13,series-b,11000000
c:32809,f:952,2011-09-13,series-b,11000000
c:32809,f:2129,2011-09-13,series-b,11000000
c:55445,f:609,2011-09-13,series-a,5000000
c:55445,f:137,2011-09-13,series-a,5000000
c:55445,f:786,2011-09-13,series-a,5000000
c:55445,f:5928,2011-09-13,series-a,5000000
c:55445,f:1017,2011-09-13,series-a,5000000
c:12950,f:1068,2011-09-13,series-b,10000000
c:84914,f:8065,2011-09-13,series-a,2400000
c:36884,f:41,2011-09-13,venture,18600000
c:36884,f:1111,2011-09-13,venture,18600000
c:36884,f:2064,2011-09-13,venture,18600000
c:36884,f:73,2011-09-13,venture,18600000
c:36884,f:2196,2011-09-13,venture,18600000
c:27479,f:2975,2011-09-13,other,2300000
c:104598,f:522,2011-09-13,venture,12000000
c:104598,f:134,2011-09-13,venture,12000000
c:104598,f:834,2011-09-13,venture,12000000
c:10570,f:74,2011-09-13,series-b,8800000
c:10570,f:5017,2011-09-13,series-b,8800000
c:10570,f:5497,2011-09-13,series-b,8800000
c:23229,f:23,2011-09-13,series-c+,9000000
c:23229,f:147,2011-09-13,series-c+,9000000
c:81291,f:7999,2011-09-01,series-a,1500000
c:81291,f:3181,2011-09-01,series-a,1500000
c:81291,f:4990,2011-09-01,series-a,1500000
c:81291,f:3809,2011-09-01,series-a,1500000
c:57132,f:2535,2011-09-14,series-a,84000000
c:57132,f:4389,2011-09-14,series-a,84000000
c:57132,f:8069,2011-09-14,series-a,84000000
c:57132,f:8070,2011-09-14,series-a,84000000
c:57132,f:8071,2011-09-14,series-a,84000000
c:43523,f:1295,2011-09-14,series-c+,10000000
c:55376,f:6719,2011-09-14,series-a,2400000
c:55376,f:10942,2011-09-14,series-a,2400000
c:55376,f:2195,2011-09-14,series-a,2400000
c:55376,f:5928,2011-09-14,series-a,2400000
c:26802,f:3711,2011-09-14,venture,20700000
c:30848,f:8079,2011-09-15,series-b,10000000
c:79012,f:101,2011-09-15,series-a,2000000
c:79012,f:74,2011-09-15,series-a,2000000
c:60632,f:69,2011-09-15,series-a,1100000
c:58846,f:42,2011-05-07,series-a,10000000
c:58846,f:390,2011-05-07,series-a,10000000
c:21138,f:1480,2011-09-15,other,3000000
c:21138,f:1104,2011-09-15,other,3000000
c:21138,f:1287,2011-09-15,other,3000000
c:31560,f:6236,2011-09-15,other,16700000
c:105305,f:8084,2011-09-15,series-a,2000000
c:105305,f:539,2011-09-15,series-a,2000000
c:105305,f:3065,2011-09-15,series-a,2000000
c:105305,f:1272,2011-09-15,series-a,2000000
c:85351,f:8084,2011-10-24,venture,3900000
c:85351,f:8085,2011-10-24,venture,3900000
c:85351,f:5793,2011-10-24,venture,3900000
c:85351,f:7168,2011-10-24,venture,3900000
c:28317,f:856,2011-09-15,venture,150000000
c:28317,f:1383,2011-09-15,venture,150000000
c:28317,f:262,2011-09-15,venture,150000000
c:28317,f:7622,2011-09-15,venture,150000000
c:28317,f:41,2011-09-15,venture,150000000
c:28317,f:25,2011-09-15,venture,150000000
c:28317,f:316,2011-09-15,venture,150000000
c:28317,f:489,2011-09-15,venture,150000000
c:28317,f:36,2011-09-15,venture,150000000
c:39254,f:41,2011-09-02,series-b,25000000
c:39254,f:2195,2011-09-02,series-b,25000000
c:39254,f:550,2011-09-02,series-b,25000000
c:39254,f:1332,2011-09-02,series-b,25000000
c:39254,f:1272,2011-09-02,series-b,25000000
c:105414,f:390,2011-09-16,series-a,1500000
c:7493,f:13,2011-09-16,series-b,5000000
c:7493,f:146,2011-09-16,series-b,5000000
c:106079,f:1104,2011-09-19,venture,0
c:64503,f:137,2011-09-19,series-b,10000000
c:64503,f:2407,2011-09-19,series-b,10000000
c:64503,f:420,2011-09-19,series-b,10000000
c:106601,f:8100,2011-09-19,series-a,8270000
c:106601,f:8101,2011-09-19,series-a,8270000
c:61074,f:7440,2011-09-19,other,810000
c:61074,f:5811,2011-09-19,other,810000
c:1660,f:316,2011-09-19,venture,85000000
c:1475,f:1924,2011-09-19,venture,2000000
c:73197,f:2101,2011-09-20,series-b,5500000
c:73197,f:452,2011-09-20,series-b,5500000
c:24999,f:2764,2011-09-20,series-c+,23000000
c:24999,f:2763,2011-09-20,series-c+,23000000
c:6460,f:581,2011-09-20,venture,6000000
c:6460,f:6,2011-09-20,venture,6000000
c:6460,f:248,2011-09-20,venture,6000000
c:6460,f:1950,2011-09-20,venture,6000000
c:6460,f:3181,2011-09-20,venture,6000000
c:106396,f:4,2011-09-20,series-a,3500000
c:106396,f:3809,2011-09-20,series-a,3500000
c:106396,f:231,2011-09-20,series-a,3500000
c:106396,f:8720,2011-09-20,series-a,3500000
c:58115,f:367,2011-09-20,venture,6000000
c:58115,f:837,2011-09-20,venture,6000000
c:58115,f:1834,2011-09-20,venture,6000000
c:108085,f:2064,2011-09-20,series-a,13000000
c:108085,f:6013,2011-09-20,series-a,13000000
c:108085,f:548,2011-09-20,series-a,13000000
c:34239,f:4,2011-09-21,series-a,5800000
c:34239,f:446,2011-09-21,series-a,5800000
c:9972,f:61,2011-09-21,series-a,6000000
c:9972,f:4850,2011-09-21,series-a,6000000
c:9972,f:3570,2011-09-21,series-a,6000000
c:46410,f:113,2011-09-21,series-b,11000000
c:46410,f:94,2011-09-21,series-b,11000000
c:60953,f:17,2011-09-21,series-b,9000000
c:60953,f:863,2011-09-21,series-b,9000000
c:13365,f:3127,2011-09-21,venture,40000000
c:13365,f:4,2011-09-21,venture,40000000
c:13365,f:18,2011-09-21,venture,40000000
c:13365,f:3181,2011-09-21,venture,40000000
c:109480,f:286,2011-09-21,series-a,33000000
c:109480,f:279,2011-09-21,series-a,33000000
c:1639,f:6274,2011-09-21,venture,133000000
c:56748,f:1621,2011-09-21,venture,1600000
c:56748,f:8115,2011-09-21,venture,1600000
c:109607,f:2257,2011-09-21,series-c+,44000000
c:109607,f:2141,2011-09-21,series-c+,44000000
c:109607,f:192,2011-09-21,series-c+,44000000
c:109607,f:6136,2011-09-21,series-c+,44000000
c:1873,f:262,2011-09-22,series-c+,13000000
c:1873,f:507,2011-09-22,series-c+,13000000
c:1873,f:116,2011-09-22,series-c+,13000000
c:1873,f:712,2011-09-22,series-c+,13000000
c:56748,f:3440,2011-09-22,other,200000
c:3638,f:484,2011-09-22,venture,7000000
c:3638,f:269,2011-09-22,venture,7000000
c:3638,f:139,2011-09-22,venture,7000000
c:28031,f:548,2011-09-22,venture,8500000
c:28031,f:748,2011-09-22,venture,8500000
c:28031,f:1565,2011-09-22,venture,8500000
c:28031,f:851,2011-09-22,venture,8500000
c:110668,f:137,2011-09-22,venture,2400000
c:110668,f:2619,2011-09-22,venture,2400000
c:110746,f:4917,2011-09-22,venture,0
c:924,f:1313,2011-09-22,venture,4000000
c:924,f:62,2011-09-22,venture,4000000
c:66124,f:4032,2011-09-22,series-a,12000000
c:66124,f:134,2011-09-22,series-a,12000000
c:66124,f:29,2011-09-22,series-a,12000000
c:66124,f:4691,2011-09-22,series-a,12000000
c:66124,f:5957,2011-09-22,series-a,12000000
c:57098,f:5928,2011-09-23,angel,0
c:78341,f:9069,2011-09-23,venture,1300000
c:105687,f:542,2011-09-23,series-a,11500000
c:40403,f:6719,2011-03-01,series-b,1750000
c:1088,f:1,2011-09-26,venture,85000000
c:1088,f:47,2011-09-26,venture,85000000
c:1088,f:5830,2011-09-26,venture,85000000
c:1088,f:17,2011-09-26,venture,85000000
c:1088,f:34,2011-09-26,venture,85000000
c:1088,f:45,2011-09-26,venture,85000000
c:1088,f:7999,2011-09-26,venture,85000000
c:1088,f:4689,2011-09-26,venture,85000000
c:15141,f:8134,2011-09-26,series-c+,11000000
c:15141,f:691,2011-09-26,series-c+,11000000
c:15141,f:951,2011-09-26,series-c+,11000000
c:15141,f:1770,2011-09-26,series-c+,11000000
c:46294,f:614,2012-09-20,series-c+,26198006
c:46294,f:574,2012-09-20,series-c+,26198006
c:46294,f:86,2012-09-20,series-c+,26198006
c:46294,f:137,2012-09-20,series-c+,26198006
c:31804,f:367,2011-09-26,series-a,20100000
c:31804,f:86,2011-09-26,series-a,20100000
c:40417,f:215,2011-09-26,series-a,17000000
c:40417,f:937,2011-09-26,series-a,17000000
c:40417,f:2871,2011-09-26,series-a,17000000
c:40417,f:2249,2011-09-26,series-a,17000000
c:18260,f:32,2011-09-27,series-a,5250000
c:18260,f:5928,2011-09-27,series-a,5250000
c:118308,f:1132,2010-10-01,angel,0
c:118308,f:1132,2011-06-06,series-a,0
c:118308,f:4269,2011-06-06,series-a,0
c:42309,f:8139,2011-09-22,angel,200000
c:84959,f:2195,2011-09-27,venture,1000000
c:84959,f:745,2011-09-27,venture,1000000
c:46386,f:7909,2011-09-27,series-c+,15000000
c:46386,f:2489,2011-09-27,series-c+,15000000
c:46386,f:8144,2011-09-27,series-c+,15000000
c:46386,f:7075,2011-09-27,series-c+,15000000
c:25372,f:1109,2011-09-27,series-b,20000000
c:25372,f:204,2011-09-27,series-b,20000000
c:25372,f:1890,2011-09-27,series-b,20000000
c:25372,f:41,2011-09-27,series-b,20000000
c:25372,f:2632,2011-09-27,series-b,20000000
c:25372,f:1823,2011-09-27,series-b,20000000
c:25372,f:1992,2011-09-27,series-b,20000000
c:119332,f:269,2011-09-27,angel,1350000
c:119332,f:9558,2011-09-27,angel,1350000
c:119354,f:3127,2011-06-08,venture,1500000
c:119354,f:137,2011-06-08,venture,1500000
c:12592,f:737,2011-09-28,series-a,0
c:120997,f:239,2011-09-28,venture,8000000
c:120997,f:3576,2011-09-28,venture,8000000
c:120997,f:3440,2011-09-28,venture,8000000
c:34607,f:2195,2011-11-17,series-a,2100000
c:34607,f:29,2011-11-17,series-a,2100000
c:34607,f:5633,2011-11-17,series-a,2100000
c:34607,f:1607,2011-11-17,series-a,2100000
c:34607,f:3809,2011-11-17,series-a,2100000
c:24030,f:227,2011-09-29,series-a,6500000
c:24030,f:26,2011-09-29,series-a,6500000
c:1721,f:192,2011-09-29,venture,30000000
c:1721,f:2252,2011-09-29,venture,30000000
c:1721,f:6566,2011-09-29,venture,30000000
c:80445,f:367,2011-09-29,series-c+,13000000
c:80445,f:2195,2011-09-29,series-c+,13000000
c:80445,f:42,2011-09-29,series-c+,13000000
c:3449,f:36,2011-09-29,series-b,20000000
c:3449,f:709,2011-09-29,series-b,20000000
c:122638,f:1199,2011-09-29,series-b,5600000
c:122638,f:4919,2011-09-29,series-b,5600000
c:122673,f:792,2011-09-29,series-c+,15000000
c:122830,f:8154,2011-09-29,venture,10600000
c:122830,f:286,2011-09-29,venture,10600000
c:45478,f:1992,2011-09-30,series-b,6000000
c:45478,f:510,2011-09-30,series-b,6000000
c:45478,f:192,2011-09-30,series-b,6000000
c:123580,f:29,2010-09-01,angel,1300000
c:123580,f:96,2010-09-01,angel,1300000
c:123580,f:4850,2010-09-01,angel,1300000
c:123580,f:3809,2010-09-01,angel,1300000
c:128427,f:1681,2011-10-03,series-a,4900000
c:128427,f:508,2011-10-03,series-a,4900000
c:128427,f:8161,2011-10-03,series-a,4900000
c:20581,f:518,2011-10-03,series-c+,15500000
c:20581,f:637,2011-10-03,series-c+,15500000
c:20581,f:1449,2011-10-03,series-c+,15500000
c:20581,f:609,2011-10-03,series-c+,15500000
c:44980,f:1,2011-10-03,series-b,4900000
c:129609,f:215,2011-10-03,venture,4400000
c:37924,f:8167,2011-10-04,venture,20000000
c:49055,f:568,2011-10-04,series-b,6000000
c:49055,f:1621,2011-10-04,series-b,6000000
c:49055,f:437,2011-10-04,series-b,6000000
c:131551,f:91,2009-10-19,venture,20000000
c:131551,f:649,2009-10-19,venture,20000000
c:131551,f:2859,2009-10-19,venture,20000000
c:131551,f:1694,2009-10-19,venture,20000000
c:131551,f:1834,2009-10-19,venture,20000000
c:131551,f:91,2011-07-29,venture,54000000
c:131551,f:8177,2011-07-29,venture,54000000
c:131551,f:649,2011-07-29,venture,54000000
c:131551,f:2859,2011-07-29,venture,54000000
c:131551,f:1694,2011-07-29,venture,54000000
c:131551,f:1834,2011-07-29,venture,54000000
c:131551,f:6010,2011-07-29,venture,54000000
c:131551,f:3840,2011-07-29,venture,54000000
c:131583,f:316,2011-10-04,series-b,16000000
c:131583,f:3579,2011-10-04,series-b,16000000
c:131583,f:581,2011-10-04,series-b,16000000
c:68350,f:1607,2011-10-05,angel,750000
c:133277,f:8187,2011-10-05,angel,630000
c:133277,f:7036,2011-10-05,angel,630000
c:25611,f:567,2011-10-05,series-b,6200000
c:25611,f:328,2011-10-05,series-b,6200000
c:2848,f:542,2011-10-05,series-c+,10000000
c:2848,f:5717,2011-10-05,series-c+,10000000
c:2848,f:581,2011-10-05,series-c+,10000000
c:64791,f:1357,2010-12-01,series-a,41000000
c:64791,f:1281,2010-12-01,series-a,41000000
c:70199,f:2195,2011-10-06,series-a,11000000
c:70199,f:1028,2011-10-06,series-a,11000000
c:70199,f:503,2011-10-06,series-a,11000000
c:134775,f:3885,2011-10-17,venture,43716111
c:58846,f:8228,2010-01-01,angel,500000
c:58846,f:390,2010-01-01,angel,500000
c:27479,f:2975,2011-10-07,other,1750000
c:58846,f:3127,2011-10-07,series-b,27000000
c:58846,f:42,2011-10-07,series-b,27000000
c:58846,f:390,2011-10-07,series-b,27000000
c:44838,f:1622,2011-10-10,series-b,10000000
c:44838,f:1104,2011-10-10,series-b,10000000
c:44838,f:446,2011-10-10,series-b,10000000
c:137077,f:184,2011-10-10,series-a,3000000
c:137077,f:5931,2011-10-10,series-a,3000000
c:137077,f:8205,2011-10-10,series-a,3000000
c:137099,f:864,2011-10-10,venture,0
c:137138,f:61,2011-10-11,series-a,2000000
c:137138,f:446,2011-10-11,series-a,2000000
c:137138,f:7754,2011-10-11,series-a,2000000
c:137138,f:6436,2011-10-11,series-a,2000000
c:137138,f:29,2011-10-11,series-a,2000000
