acquired_id,acquiring_id,price_amount
c:36948,c:36947,20000000.0
c:37096,c:37095,30000000.0
c:37110,c:37109,27600000.0
c:37235,c:39361,12000000.0
c:37270,c:25013,3000000.0
c:37443,c:37444,1900000.0
c:37635,c:46943,26200000.0
c:37663,c:37662,92500000.0
c:37685,c:37684,20000000.0
c:3770,c:29,20000000.0
c:37706,c:32510,10000000.0
c:37712,c:58544,53800000.0
c:37728,c:163037,0.0
c:37769,c:838,315000000.0
c:37775,c:18957,80000000.0
c:37797,c:37798,11000000.0
c:37824,c:66724,12000000.0
c:37929,c:1727,60000000.0
c:37956,c:31915,58000000.0
c:37961,c:5182,25000000.0
c:38039,c:38038,33000000.0
c:38050,c:38051,95000000.0
c:382,c:3167,160000000.0
c:38253,c:2546,79000000.0
c:38254,c:13112,93300000.0
c:38320,c:201649,65000000.0
c:38337,c:195313,0.0
c:38435,c:8583,6500000.0
c:38468,c:13107,18000000.0
c:38589,c:59596,9500000.0
c:38638,c:13450,505000000.0
c:3864,c:283,3400000000.0
c:38688,c:62791,47500000.0
c:38774,c:13389,36000000.0
c:38904,c:38903,46800000.0
c:3893,c:25615,0.0
c:39029,c:601,10000000.0
c:39059,c:39057,17100000.0
c:39065,c:39064,27000000.0
c:39139,c:4967,23000000.0
c:3917,c:12357,0.0
c:39191,c:39190,15000000.0
c:39199,c:6277,56000000.0
c:39283,c:39285,12000000.0
c:39365,c:74652,2000000000.0
c:39366,c:39365,160000000.0
c:3949,c:20,240000000.0
c:3950,c:424,268000000.0
c:39557,c:840,295000000.0
c:3962,c:3320,70000000.0
c:3977,c:8121,1000000.0
c:39781,c:4850,17800000.0
c:399,c:36710,10000000.0
c:3991,c:28,590000000.0
c:4014,c:15297,25500000.0
c:40184,c:838,0.0
c:40213,c:28787,2000000000.0
c:40271,c:2584,8000000.0
c:40273,c:40391,2525000.0
c:40690,c:9420,4000000000.0
c:40745,c:5182,36000000.0
c:40762,c:19066,21000000.0
c:4110,c:10705,0.0
c:413,c:258,0.0
c:4143,c:3320,300000000.0
c:41469,c:475,18000000.0
c:41597,c:159674,0.0
c:41850,c:85996,0.0
c:41883,c:1926,0.0
c:41971,c:56115,0.0
c:42069,c:193054,0.0
c:42223,c:64747,350000000.0
c:42262,c:28,7400000000.0
c:4249,c:308,0.0
c:42507,c:42069,0.0
c:42612,c:41425,50000.0
c:42668,c:14236,47000000.0
c:42784,c:25770,80000000.0
c:4281,c:26071,60000000.0
c:43027,c:43029,330000000.0
c:43128,c:37515,100000000.0
c:43183,c:959,40000000.0
c:43191,c:1412,0.0
c:43233,c:5,1010470000.0
c:4336,c:1926,22000000.0
c:4338,c:570,525000000.0
c:43605,c:199642,0.0
c:43608,c:42502,525000000.0
c:43688,c:43687,1550000000.0
c:43700,c:26050,330000000.0
c:43740,c:44148,0.0
c:43790,c:20,0.0
c:43832,c:4967,23000000.0
c:43983,c:25574,1000000.0
c:44,c:674,62500000.0
c:44127,c:22168,0.0
c:44150,c:44154,0.0
c:44165,c:26477,170000000.0
c:44170,c:39451,3750000.0
c:44172,c:9521,50000000.0
c:44206,c:53242,0.0
c:44324,c:17066,110000000.0
c:44436,c:40774,0.0
c:445,c:215686,0.0
c:44504,c:2537,423500000.0
c:44544,c:59,700000000.0
c:44556,c:20016,1070000000.0
c:4460,c:317,2500000.0
c:44638,c:26365,77000000.0
c:44782,c:2312,198000000.0
c:44818,c:44814,594000000.0
c:44839,c:171432,3000.0
c:4486,c:839,3000000.0
c:44869,c:88903,24000000.0
c:44881,c:570,366000000.0
c:44901,c:39451,9000000.0
c:45106,c:71,31000000.0
c:45126,c:67716,3000000000.0
c:45233,c:4687,25000000.0
c:45341,c:15142,35000000.0
c:45347,c:81562,21500000.0
c:45441,c:212,79000000.0
c:4546,c:445,0.0
c:45560,c:13747,0.0
c:45604,c:146189,68000000.0
c:45810,c:67920,0.0
c:45891,c:45891,0.0
c:45891,c:45891,0.0
c:4603,c:9738,0.0
c:46080,c:23339,315000000.0
c:46168,c:53654,160000000.0
c:462,c:156594,0.0
c:4636,c:3754,4750000.0
c:465,c:6221,0.0
c:46943,c:333,800000000.0
c:4698,c:28712,350000000.0
c:47,c:149,150000000.0
c:47260,c:47259,32000000.0
c:47266,c:47265,0.0
c:47269,c:13246,285000000.0
c:4731,c:59,50000000.0
c:47359,c:281825,0.0
c:47398,c:10222,0.0
c:47418,c:182964,0.0
c:47481,c:32497,300000000.0
c:47592,c:246061,223000000.0
c:47675,c:24597,9000000.0
c:4770,c:12623,530000000.0
c:4770,c:39767,8200000.0
c:47752,c:2537,91000000.0
c:47792,c:39474,70000000.0
c:47802,c:5856,0.0
c:47832,c:47834,0.0
c:47848,c:28,330000000.0
c:479,c:2680,7400000000.0
c:47924,c:47923,0.0
c:4794,c:4797,300000000.0
c:4796,c:6446,0.0
c:48035,c:21138,0.0
c:4822,c:2680,5850000000.0
c:48268,c:966,2250000000.0
c:48270,c:59,68200000.0
c:483,c:2175,240000000.0
c:48371,c:32780,32000000.0
c:4850,c:3246,480000000.0
c:48522,c:46298,280000000.0
c:48552,c:13217,40000000.0
c:487,c:29,300000000.0
c:48922,c:12102,71000000.0
c:49052,c:317,545000000.0
c:49115,c:3396,0.0
c:49235,c:60176,0.0
c:4928,c:424,15000000.0
c:49442,c:629,202000000.0
c:49768,c:49766,199000000.0
c:49782,c:1071,6700000.0
c:49849,c:49848,6500000.0
c:49876,c:169544,0.0
c:4999,c:355,1600000000.0
c:5000,c:351,4200000000.0
c:5003,c:57356,8500000.0
c:50206,c:5,60000000.0
c:50208,c:40611,162000000.0
c:50285,c:50284,0.0
c:5031,c:4987,0.0
c:50341,c:10376,0.0
c:50692,c:28373,635000000.0
c:50759,c:25597,11000000.0
c:508,c:317,1200000000.0
c:50820,c:72053,2200000.0
c:50859,c:28823,650000000.0
c:5103,c:14008,310000000.0
c:51068,c:21665,0.0
c:51080,c:7576,490000000.0
c:51162,c:25775,22000000.0
c:51168,c:66156,0.0
c:51189,c:5097,125000000.0
c:51190,c:1926,24000000.0
c:51271,c:4018,1850000000.0
c:51306,c:15609,104000000.0
c:51342,c:29371,43000000.0
c:51466,c:48483,61000000.0
c:51713,c:25020,0.0
c:51873,c:182223,0.0
c:51890,c:31915,325000000.0
c:51893,c:19665,42500000.0
c:52,c:541,327000000.0
c:52046,c:34397,0.0
c:52257,c:42220,54000000.0
c:52300,c:23234,0.0
c:52365,c:28,475000000.0
c:52381,c:180632,0.0
c:52381,c:180632,0.0
c:524,c:760,75000000.0
c:5275,c:39536,0.0
c:528,c:29,1000000000.0
c:53232,c:848,45000000.0
c:53389,c:840,42000000.0
c:5346,c:4161,1300000000.0
c:53580,c:62791,218000000.0
c:53780,c:26339,258100.0
c:53812,c:54169,12000000.0
c:5386,c:823,0.0
c:53969,c:50999,240000000.0
c:5398,c:283,240000000.0
c:5406,c:1438,333000000.0
c:54077,c:148258,403000000.0
c:54260,c:23320,0.0
c:5456,c:5457,5000.0
c:54663,c:31103,725000000.0
c:5475,c:318,25000000.0
c:54982,c:68231,0.0
c:551,c:988,380000000.0
c:55115,c:55167,5000.0
c:55141,c:33859,46000000.0
c:55148,c:110414,0.0
c:55215,c:71,500000000.0
c:55223,c:28,44500000.0
c:5525,c:1895,70900000.0
c:55363,c:25667,36500000.0
c:5543,c:104377,0.0
c:55583,c:20211,230000000.0
c:55609,c:1926,36700000.0
c:5570,c:25574,0.0
c:5587,c:4999,53000000.0
c:559,c:29,0.0
c:55910,c:19713,0.0
c:55989,c:15161,3600000000.0
c:55994,c:15784,430000000.0
c:5617,c:17289,0.0
c:56180,c:163,10100000.0
c:5638,c:250,410000000.0
c:5638,c:350,300000000.0
c:56452,c:50937,72500000.0
c:5661,c:1654,278000000.0
c:5662,c:5663,720000000.0
c:56756,c:14159,0.0
c:56797,c:967,0.0
c:569,c:570,560000000.0
c:569,c:66086,0.0
c:5694,c:59,23000000.0
c:5700,c:424,370000000.0
c:571,c:20,620000000.0
c:57105,c:57102,105000000.0
c:57165,c:18127,380000000.0
c:5721,c:475,10500000.0
c:57390,c:26971,0.0
c:57392,c:15809,0.0
c:57654,c:31060,60000000.0
c:57747,c:22932,350000000.0
c:57940,c:73494,0.0
c:58131,c:141304,400000000.0
c:58210,c:19181,516000000.0
c:58286,c:153105,50000000.0
c:58314,c:58313,0.0
c:585,c:584,128000000.0
c:58539,c:1812,6300000.0
c:58559,c:7320,0.0
c:58563,c:3246,0.0
c:58596,c:14963,55000000.0
c:58646,c:10475,310000000.0
c:58731,c:28,99000000.0
c:58803,c:59413,5500000.0
c:58842,c:85222,0.0
c:58944,c:12,350000000.0
c:59000,c:58999,0.0
c:59099,c:180632,49000000.0
c:59176,c:8750,67500000.0
c:59278,c:239321,270000.0
c:593,c:11503,0.0
c:59382,c:40489,165000000.0
c:595,c:12623,1300000000.0
c:596,c:1444,71000000.0
c:598,c:7838,0.0
c:5983,c:1926,44000000.0
c:6012,c:28,830000000.0
c:6021,c:6020,3800000.0
c:60222,c:13010,289500000.0
c:6030,c:23125,5700000.0
c:60338,c:14008,1170000000.0
c:60344,c:29915,44700000.0
c:60521,c:107565,0.0
c:606,c:608,11600000.0
c:6060,c:647,5000000.0
c:60630,c:18136,146000000.0
c:6077,c:34969,0.0
c:6085,c:1972,142000000.0
c:6089,c:6090,105300000.0
c:61032,c:32944,8700000000.0
c:6108,c:256,33000000.0
c:61242,c:553,0.0
c:61846,c:8249,13750000.0
c:61873,c:70441,0.0
c:61915,c:5785,8750000.0
c:62,c:1242,8500000000.0
c:62387,c:47042,0.0
c:6248,c:9068,0.0
c:62883,c:396,360000000.0
c:629,c:5548,2400000000.0
c:629,c:792,3300000000.0
c:629,c:200948,3300000000.0
c:62926,c:69735,0.0
c:63,c:59,1650000000.0
c:63152,c:2391,1300000000.0
c:63153,c:63152,583000000.0
c:63314,c:63311,50000000.0
c:63321,c:424,0.0
c:63392,c:41860,0.0
c:63455,c:8248,213000000.0
c:63461,c:40591,110000000.0
c:63564,c:37444,10200000.0
c:63653,c:25597,32500000.0
c:63660,c:37796,20000000.0
c:6382,c:1385,100000000.0
c:64066,c:19713,0.0
c:64066,c:80208,0.0
c:64068,c:174439,775000000.0
c:64190,c:64189,73100000.0
c:6428,c:10453,85000000.0
c:64280,c:64279,0.0
c:64280,c:64279,0.0
c:64371,c:64372,30000000.0
c:64495,c:50410,225000000.0
c:64552,c:475,4700000.0
c:64567,c:64565,415000000.0
c:64618,c:19181,370000000.0
c:64681,c:64682,0.0
c:64703,c:59,12500000000.0
c:6477,c:6478,9650000.0
c:64787,c:64786,1200000000.0
c:648,c:351,275000000.0
c:64829,c:42930,12000000.0
c:64968,c:64967,27500000.0
c:64997,c:26466,26000000.0
c:65337,c:53752,0.0
c:65404,c:65403,120000000.0
c:65468,c:3526,0.0
c:65487,c:6165,15000000.0
c:655,c:25,102000000.0
c:6558,c:79806,0.0
c:65787,c:51828,131000000.0
c:658,c:94,600000000.0
c:65922,c:30525,144000000.0
c:6596,c:342,4000000000.0
c:65981,c:65982,3150000.0
c:65991,c:26071,75000000.0
c:66009,c:64126,0.0
c:6616,c:283827,105000000.0
c:66228,c:140138,13950000.0
c:66556,c:66554,31000000.0
c:66684,c:66687,48500000.0
c:6706,c:59,25000000.0
c:671,c:20,48300000.0
c:67112,c:28373,20000000000.0
c:67221,c:31441,31200000.0
c:67264,c:26266,525000000.0
c:6736,c:6736,6600000.0
c:6742,c:342,20000000.0
c:67452,c:67451,0.0
c:675,c:674,13000000.0
c:67635,c:5097,11000000.0
c:678,c:59,102000000.0
c:67879,c:68589,0.0
c:67903,c:40593,0.0
c:6796,c:2537,1350000000.0
c:681,c:20,0.0
c:6811,c:10453,14900000.0
c:68177,c:68177,0.0
c:68190,c:1591,4900000000.0
c:68222,c:26628,272000000.0
c:68299,c:40504,20000000.0
c:6838,c:59,125000000.0
c:6857,c:6858,0.0
c:6874,c:2903,0.0
c:6875,c:2680,0.0
c:68760,c:25770,60000000.0
c:68993,c:5182,39000000.0
c:69063,c:21138,0.0
c:6907,c:6908,0.0
c:69209,c:66964,0.0
c:693,c:694,0.0
c:69300,c:69301,50000000.0
c:69336,c:838,39100000.0
c:6996,c:4987,0.0
c:70154,c:70155,935000000.0
c:70355,c:70354,37000000.0
c:70369,c:269102,27700000.0
c:708,c:59,0.0
c:70870,c:16570,2500000.0
c:7089,c:148809,0.0
c:7114,c:424,130000000.0
c:7129,c:163,8400000.0
c:7133,c:7135,0.0
c:71397,c:71396,11600000.0
c:71474,c:71471,0.0
c:71563,c:56939,23250000.0
c:71564,c:56939,1800000.0
c:71565,c:56939,16750000.0
c:71615,c:56939,16000000.0
c:71616,c:56939,9900000.0
c:71617,c:56939,21000000.0
c:7162,c:17846,32500000.0
c:71639,c:12352,158000000.0
c:71672,c:53824,0.0
c:7168,c:7169,0.0
c:7168,c:7165,0.0
c:7182,c:4175,200000000.0
c:7192,c:59,0.0
c:7193,c:1611,50000000.0
c:71993,c:222418,30000000.0
c:72,c:59,60000000.0
c:72280,c:1916,3200000000.0
c:72356,c:42502,225000000.0
c:72434,c:23283,26300000.0
c:725,c:494,1000000.0
c:726,c:59,750000000.0
c:7293,c:317,300000000.0
c:7305,c:1234,0.0
c:73269,c:15793,55000000.0
c:7329,c:6745,10000000.0
c:73431,c:43411,0.0
c:73510,c:959,50000000.0
c:73644,c:218863,0.0
c:73803,c:2312,2100000.0
c:73883,c:25574,400000.0
c:7391,c:3670,0.0
c:74059,c:43029,338000000.0
c:74149,c:74148,105000000.0
c:74153,c:21370,95000000.0
c:7433,c:3827,483000000.0
c:74357,c:74356,0.0
c:74393,c:74394,0.0
c:7440,c:4175,0.0
c:74703,c:59,0.0
c:75,c:29,0.0
c:7521,c:2989,30000000.0
c:753,c:629,96000000.0
c:7585,c:59,0.0
c:7587,c:59,102000000.0
c:7588,c:59,0.0
c:7589,c:59,0.0
c:7592,c:59,0.0
c:7593,c:59,0.0
c:7594,c:59,0.0
c:7595,c:59,0.0
c:7597,c:59,0.0
c:7598,c:59,0.0
c:7599,c:59,0.0
c:7604,c:59,0.0
c:7605,c:59,0.0
c:7607,c:59,0.0
c:7608,c:59,0.0
c:76089,c:21312,9000000.0
c:7609,c:59,28000000.0
c:7610,c:59,0.0
c:7611,c:59,0.0
c:7612,c:59,0.0
c:7613,c:59,20300000.0
c:7616,c:59,0.0
c:763,c:5487,0.0
c:767,c:18871,120000000.0
c:7671,c:12,40000000.0
c:76831,c:1972,70000000.0
c:7688,c:1942,0.0
c:7689,c:1942,0.0
c:76916,c:1654,20000000.0
c:77,c:351,405000000.0
c:7733,c:250,0.0
c:77520,c:59,0.0
c:77590,c:25714,262500000.0
c:78268,c:12185,135000000.0
c:78377,c:44138,63000000.0
c:78578,c:113,12700000.0
c:78633,c:14900,342500000.0
c:78645,c:5623,0.0
c:78759,c:28,107000000.0
c:78827,c:3104,65000000.0
c:7902,c:342,7400000000.0
c:79389,c:11642,0.0
c:798,c:10322,0.0
c:8,c:59,625000000.0
c:8022,c:2602,1400000000.0
c:8023,c:355,360000000.0
c:8024,c:2602,820000000.0
c:8041,c:1340,36000000.0
c:8044,c:966,2100000000.0
c:80656,c:15407,0.0
c:80689,c:80659,0.0
c:80764,c:49256,310000000.0
c:81111,c:65857,855000000.0
c:8112,c:20,200000000.0
c:81826,c:37093,925000000.0
c:82030,c:200394,20000000.0
c:82203,c:21514,0.0
c:82453,c:37826,10000000.0
c:8260,c:1242,35000000.0
c:82660,c:425,100000000.0
c:82678,c:45694,0.0
c:82805,c:39270,0.0
c:82966,c:17731,0.0
c:8323,c:9952,75000000.0
c:835,c:351,65000000.0
c:837,c:838,425000000.0
c:83701,c:29580,4500000.0
c:839,c:342,18400000.0
c:8393,c:8398,0.0
c:83974,c:8583,350000000.0
c:83986,c:4500,135000000.0
c:84,c:14904,119000000.0
c:84313,c:2519,0.0
c:8455,c:6812,0.0
c:848,c:3320,1280000000.0
c:8487,c:8488,0.0
c:8537,c:29,0.0
c:8538,c:25732,0.0
c:85443,c:32390,0.0
c:8566,c:1242,0.0
c:8581,c:19713,0.0
c:85972,c:63717,0.0
c:86083,c:8091,990000000.0
c:8609,c:8608,80000000.0
c:86333,c:19017,0.0
c:8652,c:4092,0.0
c:8662,c:8661,3000000000.0
c:8701,c:8613,0.0
c:8718,c:55913,52000000.0
c:8745,c:479,0.0
c:8809,c:59,151000000.0
c:88488,c:8736,90000000.0
c:893,c:848,0.0
c:8946,c:1915,181000000.0
c:8990,c:5990,362000000.0
c:9003,c:42590,0.0
c:90087,c:3169,70000000.0
c:9036,c:29580,9500000.0
c:9068,c:9636,400000000.0
c:9087,c:3754,23000000.0
c:9146,c:48055,0.0
c:9150,c:3246,1200000000.0
c:92,c:2050,29000000.0
c:9228,c:20,350000000.0
c:9250,c:565,51000000.0
c:9306,c:14904,21700000.0
c:9322,c:4175,125000000.0
c:9373,c:6651,256000000.0
c:9382,c:26050,200000000.0
c:9412,c:5097,38000000.0
c:94601,c:94602,0.0
c:9499,c:73761,0.0
c:9500,c:8801,0.0
c:9513,c:1878,17000000.0
c:9532,c:28,2900000000.0
c:9540,c:11326,0.0
c:9572,c:9435,0.0
c:9573,c:629,202000000.0
c:9581,c:548,8491000.0
c:9665,c:26999,600000000.0
c:9679,c:144148,62000000.0
c:9690,c:9691,0.0
c:971,c:17066,190000000.0
c:9737,c:9735,4900000.0
c:9744,c:260655,865000000.0
c:9766,c:17830,100000.0
c:9767,c:2312,0.0
c:9835,c:83971,0.0
c:9894,c:26466,66000000.0
c:997,c:29,350000000.0
