id,name,normalized_name,founded_at
f:1250,Halyard Capital,halyard,
f:12502,Virgin Investments,virgin investments,
f:12503,37 Ventures,37 ventures,
f:12504,Jackrel Ventures,jackrel ventures,
f:12505,Keire,keire,
f:12506,Fierce Capital,fierce,
f:12507,Structure,structure,
f:12508,CIFC,cifc,2005-01-01
f:12513,Aston Capital,aston,
f:12514,TMC Financing,tmc financing,1981-01-01
f:12515,Watchpoint Asset Managment,watchpoint asset managment,
f:12516,adsheat.com,adsheat,
f:12517,smsbrunch.com,smsbrunch,
f:1252,Fundamental Technologies II Fund,fundamental technologies ii,2005-06-01
f:12520,Alpine Capital LLC,alpinellc,
f:12521,USBancorp Pipper Jaffray,usbancorp pipper jaffray,
f:12522,Ascent Capital Group,ascentgroup,
f:12523,Excelerate Health Ventures,excelerate health ventures,2012-01-01
f:12524,Amicus Group,amicus group,
f:12525,P. WIAN Holdings,p wian holdings,
f:12527,SP&W Co. Ltd.,sp wltd,
f:12528,Altair Ventures,altair ventures,2001-01-01
f:12529,Augusta Financial,augusta financial,
f:1253,Investment Bank of Berlin - VC Fonds,investment bank of berlin vc fonds,1924-01-01
f:12530,Xoom Corpration,xoom corpration,
f:12531,Ennis Knupp and  Assosiates,ennis knupp and assosiates,
f:12532,Rocket Venture Fund,rocket venture,2007-01-01
f:12533,Javelin Strategy & Research,javelin strategy research,
f:12534,Saguenay Capital,saguenay,
f:12535,Kresge Foundation,kresge foundation,1924-01-01
f:12537,Banque LBLux,banque lblux,
f:12538,Abacus Finance Group,abacus finance group,2011-01-01
f:12539,True Global Ventures,true global ventures,
f:1254,Eurecan,eurecan,
f:12540,Chicago Treading Company,chicago treading company,
f:12541,Gelber Treading Group,gelber treading group,
f:12542,JED Capital,jed,
f:12544,Guggenheim Funds Distribution,guggenheim funds distribution,
f:12545,Teneo Holdings,teneo holdings,
f:12546,Baked Boston,baked boston,
f:12547,Lexington Insurance,lexington insurance,
f:12548,Souter Investments,souter investments,
f:12549,Mooreland Partner,mooreland partner,
f:1255,Vertex Venture Capital,vertex venture,
f:12550,Toronto Dominion Bank,toronto dominion bank,
f:12551,CSA Partners LLC,csa partners,2013-05-01
f:12552,Ardsley Partners,ardsley,1987-01-01
f:12553,MLH Capital,mlh,
f:12554,Subtraction Capital,subtraction,2013-01-01
f:12556,Rudyard Partners LLC,rudyard partners,
f:12558,American Express OPEN,american express open,
f:12559,Bitcoin Gambling Guide,bitcoin gambling guide,
f:1256,Teuza,teuza,1992-01-01
f:12560,EchoVC Pan-Africa Technology Fund,echovc pan africa technology,
f:12561,Aetna Life & casualty,aetna life casualty,
f:12562,Acumen Capital Finance Partners,acumenfinance,1995-01-01
f:12563,Canaccord Genuity Corp,canaccord genuity,
f:12566,GP Investments,gp investments,1993-01-01
f:12567,Waverly Capital,waverly,
f:12568,Legal IT,legal it,
f:12569,J-STAR,j star,2006-02-01
f:1257,Montreal Start Up,montreal start up,2007-11-01
f:12573,Youi,youi,2008-03-01
f:12574,Alan Sheinwald LBT.,alan sheinwald lbt,
f:12575,IWT.BE,iwt be,1991-01-01
f:12576,Inventures SA,inventures,2011-06-01
f:12577,Innovizi,innovizi,
f:12578,Réseau Entreprendre,réseau entreprendre,
f:12579,Thésame,thésame,
f:1258,Accelerator Ventures,accelerator ventures,
f:12580,Oséo,oséo,
f:12581,Manatt Venture Fund,manatt venture,2000-01-01
f:12582,Suffolk Equity Partners,suffolk equity,2011-01-01
f:12583,Talent Equity Ventures,talent equity ventures,2012-01-01
f:12584,Sketchbook Ventures,sketchbook ventures,
f:12585,Indiana Community Development,indiana community development,
f:12586,FairPoint PLC,fairpoint,
f:12587,GAM,gam,
f:12588,Castanea,castanea,
f:12589,PanAgora Assets Managment,panagora assets managment,1989-01-01
f:1259,JAIC America,jaic america,
f:12590,National  InsuranceGroup,national insurancegroup,
f:12591,Wellington Managment,wellington managment,
f:12592,Securities Compliance Service,securities compliance service,
f:12593,Shott capital Managment,shottmanagment,
f:12594,First Capital Corporation,first capital,1977-01-01
f:12595,Dell Bank International,dell bank international,
f:12596,Bonnefield Financial,bonnefield financial,
f:12597,Quadra Capital Partner,quadrapartner,
f:12599,Longbridge Financial,longbridge financial,
f:126,Centerpoint Ventures,centerpoint ventures,1996-01-01
f:1260,Pacific I&T Ventures,pacific i t ventures,
f:12600,Financial Recovery Technologies,financial recovery technologies,
f:12601,Montgomery Assets Managment,montgomery assets managment,
f:12604,21st Century insurance,21st century insurance,
f:12605,ASM Investments,asm investments,
f:12606,Bloom Ventures,bloom ventures,
f:12607,Find Me An Advisor,find me an advisor,
f:12608,Desert Angels,desert angels,2000-01-01
f:12609,RV Capital Management,rvmanagement,2011-01-01
f:1261,Noventi Ventures,noventi ventures,2002-03-27
f:12610,Caerus Ventures,caerus ventures,
f:12611,Brooklyn Incubator,brooklyn incubator,
f:12612,Hyppo Corporation,hyppo,
f:12613,Indiareit Fund Advisors,indiareitadvisors,
f:12614,Providence Investment Company Limited,providence investment company limited,
f:12615,Calculus Capital,calculus,
f:12616,University of Cambridge Enterprise Fund,university of cambridge enterprise,
f:12618,Mulah,mulah,2013-03-01
f:12619,Brother Ventures,brother ventures,
f:1262,Rho Capital Partners,rhopartners,1981-01-01
f:12621,Realty World,realty world,
f:12622,MPP Holdings,mpp holdings,
f:12623,Mission Federal Credit Union,mission federal credit union,
f:12624,Bush ODonnell,bush odonnell,
f:12625,Trive Capital Holdings,triveholdings,
f:12626,Medwell Capital,medwell,
f:12627,Fortress Investment Group,fortress investment group,
f:12628,"McGladrey & Pullen, LLP",mcgladrey pullen llp,
f:12629,Dolex Dollar Express,dolex dollar express,
f:1263,National University of Singapore,national university of singapore,1905-01-01
f:12631,Apple Venture Capital,apple venture,
f:12632,Lockwood Capital,lockwood,
f:12633,Bank Of Canada,bank of canada,
f:12634,Fechheimer Brothers Co.,fechheimer brothers,
f:12635,Mirae Asset Venture Investment,mirae asset venture investment,
f:12636,Andrea Holdings International Ltd.,andrea holdings international,
f:12639,FLAG Capital Management,flagmanagement,1994-01-01
f:12640,Draper Nexus Ventures,draper nexus ventures,
f:12641,CIVETA INVESTMENTS,civeta investments,
f:12642,Guard Capital,guard,2010-07-01
f:12645,AltoInvest,altoinvest,
f:12646,Emerson Collective,emerson collective,
f:12649,Cefozyt,cefozyt,
f:1265,Lloyd George Management,lloyd george management,
f:12650,Incu Capital,incu,
f:12654,ZAD Investments,zad investments,
f:12655,Orca Capital,orca,
f:12656,CIBC Capital Partners,cibcpartners,
f:12658,Stealth Mode Venture,stealth mode venture,
f:12659,I T Ventures,i t ventures,
f:1266,HTSG,htsg,
f:12660,GenOptics,genoptics,
f:12661,DermOptics,dermoptics,
f:12662,Quantel,quantel,
f:12663,Blablacar,blablacar,
f:12664,Prestodiag,prestodiag,
f:12666,Drive Capital,drive,2011-01-01
f:12667,International Solutions,international solutions,
f:12668,Novell Ventures,novell ventures,
f:12669,ACE Fund,ace,
f:1267,Going Capital Riesgo,goingriesgo,1998-01-01
f:12670,Beacon Realty Capital,beacon realty,
f:12671,Sterling Johnston Capital Management,sterling johnstonmanagement,
f:12672,CNCE,cnce,
f:12673,Silicon Straits,silicon straits,2010-03-22
f:12674,Mosaic Private Equity,mosaic private equity,
f:12675,RooGreen Ventures LLP,roogreen ventures llp,
f:12676,Marcus & Partners,marcus,
f:12677,Fulcrum Venture India,fulcrum venture india,2000-01-01
f:12678,APV Technology Partners,apv technology,
f:1268,Savia Capital,savia,
f:12681,HarvestWest Investments LLC,harvestwest investments,
f:12683,First Bankers Trust Company,first bankers trust company,
f:12684,Veloci Partners,veloci,
f:12685,ABAB (Atlantic Business Angels Booster),abab atlantic business angels booster,
f:12686,Recursive Capital,recursive,
f:12687,Metric Ventures,metric ventures,
f:12688,Agile Equity,agile equity,
f:12689,Thiel Capital,thiel,
f:1269,Geocapital Partners,geocapital,
f:12690,KeyBanc Capital Markets,keybancmarkets,
f:12691,PLUS Ventures (India),plus ventures india,
f:12692,Wingate Ventures,wingate ventures,
f:12693,Israel Tech Trust,israel tech trust,
f:12694,Broadway Partners,broadway,
f:12695,ValueShine Ventures,valueshine ventures,
f:12696,mBank,mbank,
f:12697,Mozart Venture Partners,mozart venture,2012-01-27
f:12699,airBaltic,airbaltic,
f:127,Novak Biddle Venture Partners,novak biddle venture,1997-01-01
f:12701,Jumpcut,jumpcut,
f:12702,Pseudo Programs,pseudo programs,
f:12703,Tradekey,tradekey,
f:12704,TriGate Capital,trigate,
f:12705,IncWell,incwell,
f:12706,Quadria Capital,quadria,
f:12707,India Quotient,india quotient,
f:12708,Hinduja Leyland Finance,hinduja leyland finance,2008-01-01
f:12709,Tricon Capital,tricon,1988-01-01
f:1271,Smac Partners,smac,2001-01-01
f:12710,Peskin and Partners,peskin and,
f:12711,7wire Ventures,7wire ventures,
f:12714,BLACKROCK PE Partners,blackrock pe,
f:12715,Mithril Capital Management,mithrilmanagement,2012-01-01
f:12716,Winnovation,winnovation,
f:12717,MeraQuest Capital,meraquest,
f:12718,Kickstart Ventures,kickstart ventures,
f:12719,TPA Horwath,tpa horwath,
f:1272,Sand Hill Angels,sand hill angels,2000-01-01
f:12720,Spintop Ventures,spintop ventures,2009-01-01
f:12721,howvow.com,howvow,
f:12722,flashbackmethods.com,flashbackmethods,
f:12723,LabIX,labix,2013-07-01
f:12724,TiE Angels Group Seattle,tie angels group seattle,2013-02-26
f:12725,Tribal Ventures,tribal ventures,
f:12726,EOS Ventures,eos ventures,
f:12728,T34,t34,
f:12729,Absurd Capital,absurd,
f:1273,NewSpring Capital,newspring,1999-01-01
f:12731,RSJ Private Equity,rsj private equity,
f:12732,Expara IDM Ventures,expara idm ventures,2007-01-01
f:12733,CFSI,cfsi,
f:12734,RYOT,ryot,
f:12737,Waddell & Reed,waddell reed,
f:12738,Generation Growth Capital,generation growth,
f:1274,FreedRoom investors,freedroom investors,
f:12742,Zhonglu Capital,zhonglu,
f:12743,Long Ridge Equity Partners,long ridge equity,
f:12744,N+1 Group,n 1 group,
f:12745,Explore. Dream. Discover.,explore dream discover,1999-01-01
f:12746,B2Angels,b2angels,
f:12747,Envy Capital,envy,
f:12748,CPoWeR Ventures,cpower ventures,
f:1275,IDG Ventures,idg ventures,1998-01-01
f:12750,HcCapital,hccapital,
f:12751,HcGroup,hcgroup,
f:12752,Whichoffshore,whichoffshore,
f:12753,Manos Accelerator,manos accelerator,2013-05-01
f:12754,Metropolitan National Bank,metropolitan national bank,
f:12755,Anglo Irish Bank,anglo irish bank,
f:12756,AZ Digital Farm,az digital farm,2010-01-01
f:12757,Silicon Valley venture fund,silicon valley venture,
f:12758,Fidelity Broadband Group,fidelity broadband group,
f:1276,Bankinter,bankinter,
f:12761,ArcLight Capital,arclight,
f:12762,Development Partners International,developmentinternational,2007-01-01
f:12763,GMAC Insurance,gmac insurance,
f:12764,Nonami Investments,nonami investments,
f:12765,USRG Renewable Finance,usrg renewable finance,2010-01-01
f:12767,Security Pacific Merchant Bank,security pacific merchant bank,
f:12768,Capital Guaranty Insurance Company,guaranty insurance company,
f:12769,Providan Financial,providan financial,
f:1277,Blue Cove Ventures,blue cove ventures,
f:12770,b37 Ventures,b37 ventures,2013-07-01
f:12771,Debrecq Investments,debrecq investments,
f:12772,GVA,gva,
f:12773,Lumis Partners,lumis,
f:12774,Pollux Investments,pollux investments,
f:12775,Leiter & Company,leiter company,
f:12776,NY Life Insurance and Securities,ny life insurance and securities,
f:12777,Shead Holdings,shead holdings,
f:12778,Davy Tyres 2000 Limited,davy tyres 2000 limited,
f:12779,Glenburn Tyres,glenburn tyres,
f:1278,CITA Gestion,cita gestion,1985-01-01
f:12780,eTime Capital,etime,
f:12781,Socios Fundadores,socios fundadores,
f:12782,Onagrup,onagrup,
f:12783,Mingxin China Growth Fund,mingxin china growth,
f:12784,East Sky Investment,east sky investment,
f:12787,Orange Uganda,orange uganda,
f:12788,Informative Research,informative research,
f:12789,ValueFirst,valuefirst,
f:1279,NTT,ntt,1985-04-11
f:12791,Rubber Floor Store,rubber floor store,
f:12792,Untitled Partners,untitled,
f:12794,CADC,cadc,
f:12795,3G Capital Partners,3gpartners,2004-01-01
f:12796,R.F. Lafferty & Co. Inc.,r f laffertyinc,
f:12797,Cresta Capital Strategies LLC.,crestastrategies,
f:12798,GunnAllen Financial Inc.,gunnallen financial,
f:12799,"PKF Financial Consultants, Inc.",pkf financial consultants,
f:128,Novitas Capital,novitas,1997-01-01
f:1280,Northern Light Venture Capital,northern light venture,2005-10-01
f:12800,Graham Partners,graham,
f:12801,Ventana Capital,ventana,
f:12802,Ichabod Farm Ventures,ichabod farm ventures,
f:12803,Canyon Partners,canyon,
f:12804,Interdin,interdin,
f:12805,iBroker.com,ibroker,
f:12806,Jane Capital Partners,janepartners,2001-01-01
f:12808,Bridgespan Capital,bridgespan,
f:12809,Napier Park Global Capital,napier park global,
f:1281,QiMing Venture Partners,qiming venture,2006-01-01
f:12810,CCP Equity Partners,ccp equity,
f:12811,Conseco Private Capital,conseco private,
f:12812,NextStream Capital LLC.,nextstreamllc,
f:12813,Felix Haas Investments,felix haas investments,
f:12816,Century Pacific Equity Corporation,century pacific equity,
f:12817,Stanford Federal Credit Union,stanford federal credit union,
f:12819,Mailroom Fund,mailroom,
f:1282,Climate Change Capital,climate change,2003-01-01
f:12820,Dresdner Bank,dresdner bank,
f:12822,Accrue Ventures,accrue ventures,
f:12824,Coastal Ventures,coastal ventures,
f:12825,Seek Capital,seek,
f:12826,Victory Ventures,victory ventures,
f:12827,Gulf International Bank,gulf international bank,
f:12829,Epiphany Capital,epiphany,2010-05-01
f:1283,AIG Investments,aig investments,
f:12830,Z Capital Partners,zpartners,
f:12831,Imprint Capital,imprint,
f:12832,RightVentures,rightventures,
f:12833,Minnesota Mutual Insurance,minnesota mutual insurance,
f:12835,MortgageIT,mortgageit,
f:12836,bankaroo,bankaroo,
f:12837,Ridgewood Savings Bank,ridgewood savings bank,
f:12838,Polara Ventures,polara ventures,
f:12839,TerraLab Ventures,terralab ventures,
f:1284,Demeter Partners,demeter,2007-01-01
f:12840,RusnanoMedInvest,rusnanomedinvest,
f:12841,Shaw Venture Partners,shaw venture,
f:12842,MainLine Special Opportunities Fund,mainline special opportunities,
f:12843,Finance Birmingham,finance birmingham,
f:12844,Doing Labs,doing labs,
f:12845,Regal Venture Capital,regal venture,
f:12846,Launchpad Angels,launchpad angels,
f:12847,Bish Investments,bish investments,
f:12848,Bish Investment,bish investment,
f:12849,Jason Blumer,jason blumer,
f:1285,Zouk Capital,zouk,1999-01-01
f:12850,Second Line,second line,2009-09-01
f:12852,Cygnus VC,cygnus vc,
f:12853,Fondamenta SGR,fondamenta sgr,
f:12854,Rolling Bay Ventures,rolling bay ventures,
f:12855,"Fort Gates Films Unlimited, Inc",fort gates films unlimited,
f:12856,Partners Capital Investment Goup LLC,partnersinvestment goup,
f:12857,Montgomery investment technology,montgomery investment technology,
f:12858,Gerdes Huff Investments,gerdes huff investments,
f:12859,Levine Leichtman Capital Partners,levine leichtmanpartners,1984-01-01
f:1286,BankInvest,bankinvest,1989-01-01
f:12860,RFE Investment Partners,rfe investment,1979-01-01
f:12861,908,908,
f:12862,OWOX,owox,
f:12864,Shohet & Cie,shohet cie,
f:12865,Shohet & Cefalù,shohet cefalù,1994-01-01
f:12867,SB Capital,sb,
f:12868,InnoHub BV,innohub bv,
f:12869,Pierre Kil Holding BV,pierre kil holding bv,
f:1287,Hearst Ventures,hearst ventures,1995-01-01
f:12871,Tisbury Capital,tisbury,
f:12872,Arvest Bank Group,arvest bank group,
f:12873,Williams Capital,williams,
f:12875,Brookside Group,brookside group,
f:12876,Magnolia Ventures,magnolia ventures,
f:12877,RCP Advisors,rcp advisors,2001-01-01
f:12878,Juice Media Worldwide,juice media worldwide,
f:1288,TL Ventures,tl ventures,1988-01-01
f:12880,Persefon Ventures,persefon ventures,
f:12881,Bioscience VCT,bioscience vct,
f:12883,Cherwell Capital,cherwell,
f:12884,LINC Capital Partners,lincpartners,
f:12886,Waypoint Ventures LLC.,waypoint ventures,
f:12887,First Virtual Holdings Inc.,first virtual holdings,
f:12888,Soundview Capital Markets,soundviewmarkets,
f:12889,Wasserstein Ventures,wasserstein ventures,
f:1289,Libertas Capital,libertas,2002-11-01
f:12891,Broad Beach Ventures,broad beach ventures,
f:12893,iNetworks 360,inetworks 360,2011-02-01
f:12894,"Prelude, LLC",prelude,2009-01-01
f:12896,Streamlined Ventures,streamlined ventures,
f:12897,South East Growth Fund & Management,south east growthmanagement,
f:12898,Caliban Ventures,caliban ventures,
f:12899,East Hill Advisors,east hill advisors,
f:129,Tudor Investments,tudor investments,1980-01-01
f:1290,Southern Cross Venture Partners,southern cross venture,2006-01-01
f:12900,Jordan Edmiston Group,jordan edmiston group,
f:12901,Foresight Technology VCT,foresight technology vct,
f:12902,Income & Growth VCT,income growth vct,
f:12903,Quester VCT,quester vct,
