invested_id,investor_id,date,round,amount
c:269567,c:333,2013-11-13,series-a,1600000
c:269567,c:17323,2013-11-13,series-a,1600000
c:269567,c:73822,2013-11-13,series-a,1600000
c:23900,c:1916,2013-11-13,series-c+,79000000
c:70239,c:139086,2013-11-13,series-a,2800000
c:231981,c:204317,2013-11-13,series-a,4500000
c:279246,c:838,2013-11-13,angel,800000
c:174135,c:65898,2013-11-13,series-b,5000000
c:273942,c:17218,2013-11-14,series-a,1750000
c:174288,c:279561,2013-11-14,series-b,10100000
c:279671,c:70509,2013-11-14,series-b,2650000
c:279671,c:204309,2013-11-14,series-b,2650000
c:54035,c:9884,2013-11-15,other,27000000
c:280284,c:280283,2013-11-18,angel,0
c:181333,c:280305,2013-11-14,angel,865000
c:195405,c:28,2013-11-18,venture,42000000
c:280611,c:17066,2013-11-19,venture,12000000
c:326,c:22518,2013-11-19,series-c+,34000000
c:3182,c:5990,2013-11-19,series-c+,40000000
c:190417,c:325,2013-11-20,series-a,7200000
c:81142,c:10770,2013-11-19,venture,1000000
c:161281,c:188248,2013-11-19,series-a,2600000
c:188673,c:20953,2013-08-01,series-a,4200000
c:14844,c:34590,2013-11-20,series-c+,16000000
c:232593,c:224265,2013-11-07,series-a,2025000
c:224653,c:164199,2013-11-20,series-a,3000000
c:144623,c:281136,2013-11-21,series-b,1700000
c:281435,c:5663,2013-11-22,series-a,10000000
c:281501,c:230980,2013-11-22,series-a,2000000
c:281501,c:281503,2013-11-22,series-a,2000000
c:11684,c:221113,2011-09-12,venture,13000000
c:38504,c:37086,2012-03-17,private-equity,13500000
c:38504,c:259741,2012-03-17,private-equity,13500000
c:165124,c:63278,2013-11-25,series-a,4000000
c:282487,c:6470,2013-11-27,series-a,10000000
c:54057,c:222640,2013-12-02,series-a,8100000
c:229659,c:73822,2013-12-02,venture,10700000
c:182735,c:838,2013-12-02,series-a,2300000
c:283849,c:164199,2013-12-03,angel,1400000
c:172597,c:44882,2013-12-03,venture,112000000
c:283926,c:18028,2013-12-03,series-c+,30000000
c:284140,c:222640,2013-12-04,other,9000000
c:183,c:26555,2013-12-05,series-c+,100000000
c:183,c:167314,2013-12-05,series-c+,100000000
c:183,c:12111,2013-12-05,series-c+,100000000
c:183,c:239221,2013-12-05,series-c+,100000000
c:171161,c:238885,2013-12-09,series-a,4000000
c:285139,c:173863,2013-12-09,series-a,11000000
c:47368,c:171756,2013-12-09,series-c+,50000000
c:177235,c:27295,2013-12-09,series-c+,250000000
c:149354,c:199907,2013-12-09,series-b,20000000
c:258980,c:147909,2013-12-10,series-a,7300000
c:110668,c:280970,2013-12-10,series-b,8500000
c:238226,c:20953,2013-12-10,series-a,3100000
c:199996,c:45451,2013-12-10,series-c+,40000000
c:81010,c:191636,2013-12-11,series-b,10000000
c:5084,c:234836,2013-12-11,venture,40000000
c:3891,c:202372,2013-12-11,series-c+,29500000
c:3891,c:74770,2013-12-11,series-c+,29500000
c:25210,c:23339,2013-12-11,series-c+,26000000
c:25210,c:37093,2013-12-11,series-c+,26000000
c:25210,c:31588,2013-12-11,series-c+,26000000
c:286125,c:231057,2013-12-12,series-a,4350000
c:286178,c:286177,2013-12-12,series-b,17000000
c:5,c:1242,2007-10-24,series-c+,240000000
c:3238,c:2520,2007-01-01,angel,0
c:3242,c:2520,2007-01-01,angel,0
c:3651,c:591,2007-09-01,angel,100000
c:5443,c:2644,2007-06-21,series-a,3500000
c:5604,c:507,2008-05-20,venture,0
c:8615,c:1972,2008-03-13,series-a,1100000
c:5611,c:2335,2008-01-01,series-b,6000000
c:15146,c:71,2007-02-01,venture,7000000
c:477,c:28,2009-01-26,series-c+,0
c:17773,c:1915,2007-04-27,venture,0
c:17878,c:1915,2007-05-21,venture,0
c:17957,c:28,2008-07-28,series-c+,16000000
c:2735,c:29872,2009-01-08,series-b,2100000
c:20070,c:20069,2009-03-12,series-c+,100000000
c:19447,c:2520,2009-01-01,angel,0
c:330,c:823,2009-03-25,series-c+,70000000
c:720,c:342,2009-04-30,series-b,0
c:1062,c:59,2009-06-18,series-b,12600000
c:25149,c:25150,2007-02-05,venture,50000000
c:6460,c:1972,2009-08-05,venture,0
c:53,c:3320,2009-08-05,series-c+,40000000
c:29051,c:362,2009-08-06,angel,12000
c:29670,c:6809,2009-08-13,venture,7500000
c:27556,c:82304,2009-08-20,series-b,14000000
c:21025,c:28,2008-12-04,series-c+,9800000
c:31278,c:31279,2008-08-06,venture,90000000
c:31514,c:362,2009-09-10,angel,18000
c:32293,c:32295,2007-12-12,venture,2500000
c:32293,c:32296,2007-12-12,venture,2500000
c:32874,c:591,2009-09-25,angel,50000
c:34522,c:47978,2008-05-01,angel,25000
c:35971,c:40259,2009-11-17,series-a,5300000
c:36738,c:36740,2009-12-01,other,800000
c:37501,c:6900,2010-03-18,angel,0
c:37648,c:6900,2009-01-01,angel,0
c:38289,c:11321,2008-03-28,series-b,3360000
c:38289,c:233529,2008-03-28,series-b,3360000
c:39079,c:39082,2010-01-04,venture,124000000
c:39343,c:33654,2010-01-07,venture,15000000
c:1870,c:7650,2009-10-12,venture,0
c:26250,c:39772,2010-01-22,venture,8166667
c:39799,c:39800,2009-11-13,venture,75000000
c:40467,c:42013,2010-02-12,venture,8000000
c:26250,c:40468,2010-01-21,other,3000000
c:12352,c:40470,2010-01-21,other,60000000
c:39758,c:40474,2010-01-25,other,4800000
c:40638,c:40637,2005-12-14,venture,2000000
c:4843,c:38529,2010-01-26,other,150000000
c:169876,c:7956,2010-01-28,angel,625000
c:3449,c:45105,2007-11-07,series-a,4000000
c:36059,c:3827,2006-01-18,venture,10000000
c:49520,c:20953,2010-03-01,angel,0
c:49838,c:362,2010-03-01,angel,12000
c:23976,c:44992,2010-06-16,venture,50000000
c:38666,c:51509,2007-11-09,venture,100000
c:40643,c:15774,2010-06-09,venture,2120000
c:53486,c:53485,2010-07-02,angel,0
c:42512,c:362,2010-08-01,venture,18000
c:46410,c:3161,2010-04-23,angel,0
c:58250,c:169888,2012-10-08,angel,540000
c:59701,c:362,2010-11-01,angel,18000
c:36579,c:59832,2010-10-22,venture,30000000
c:59848,c:59847,2010-10-24,series-c+,23500000
c:55661,c:2520,2010-06-01,angel,17000
c:50214,c:28373,2010-10-28,venture,10000000
c:1680,c:5580,2010-11-04,venture,30000000
c:29914,c:28,2010-11-04,series-c+,3500000
c:17957,c:35739,2010-11-15,venture,12000000
c:59390,c:47461,2010-11-17,venture,0
c:15026,c:48006,2010-09-01,angel,0
c:65917,c:65920,2011-01-03,venture,4000000
c:21025,c:17218,2011-01-18,venture,5000000
c:35727,c:66343,2011-01-06,venture,5500000
c:40456,c:8750,2011-02-06,series-b,35000000
c:40456,c:30094,2011-02-06,series-b,35000000
c:21318,c:68231,2011-02-08,series-c+,7500000
c:68892,c:34590,2011-02-16,series-b,5000000
c:5644,c:64703,2011-03-03,venture,0
c:33607,c:46859,2011-03-04,venture,10000000
c:71414,c:71413,2011-03-18,angel,500000
c:71676,c:64747,2011-04-05,other,4000000
c:71845,c:56889,2011-03-24,angel,1200000
c:71845,c:86250,2011-03-24,angel,1200000
c:8036,c:20406,2011-04-08,venture,0
c:6314,c:59,2011-04-11,private-equity,168000000
c:61074,c:362,2011-01-01,angel,18000
c:73509,c:362,2011-01-01,angel,18000
c:72188,c:362,2011-01-01,angel,18000
c:68168,c:362,2011-01-01,angel,18000
c:68153,c:362,2011-01-01,angel,0
c:73876,c:73877,2011-04-14,venture,20000000
c:20070,c:20069,2011-04-19,venture,50000000
c:76937,c:33654,2011-05-20,series-b,3600000
c:1325,c:67716,2011-05-18,series-c+,7013076
c:57149,c:362,2011-03-01,angel,18000
c:77893,c:5208,2011-05-30,series-b,2500000
c:77968,c:43679,2011-06-06,series-a,1000000
c:55075,c:148835,2011-06-09,angel,250000
c:79497,c:46444,2011-06-17,series-a,3470147
c:36004,c:4018,2011-06-24,venture,306000000
c:80820,c:17218,2011-06-30,venture,0
c:81167,c:74039,2011-05-01,angel,20000
c:72943,c:51619,2011-07-07,angel,500000
c:118,c:18871,2011-07-20,venture,5000000
c:21025,c:17218,2011-07-21,venture,5000000
c:83428,c:2520,2011-08-14,angel,250000
c:51794,c:22057,2009-08-01,series-a,3000000
c:45742,c:83873,2011-08-17,angel,0
c:17284,c:30553,2011-08-11,venture,20000000
c:85383,c:85384,2011-08-17,venture,10500000
c:66231,c:362,2011-07-01,angel,18000
c:82668,c:362,2011-08-01,angel,18000
c:69630,c:362,2011-07-07,angel,18000
c:35164,c:104398,2011-09-13,venture,0
c:702,c:64703,2011-09-13,venture,0
c:72669,c:56681,2011-08-18,angel,0
c:73330,c:133242,2011-10-05,series-c+,4000000
c:61294,c:76224,2011-08-01,angel,350000
c:83851,c:138934,2011-10-18,venture,0
c:82519,c:362,2011-11-01,angel,18000
c:142345,c:362,2012-01-01,angel,118000
c:84020,c:25424,2012-07-26,series-c+,10000000
c:185648,c:77944,2011-12-09,angel,500000
c:15832,c:966,2011-12-13,other,24000000
c:75935,c:46859,2011-12-16,other,3280000
c:65160,c:144878,2011-12-19,venture,6000000
c:64189,c:52207,2012-01-03,other,15000000
c:40638,c:1230,2012-01-18,series-a,0
c:53105,c:362,2012-01-24,angel,118000
c:148305,c:25526,2011-10-01,angel,50000
c:21729,c:28373,2012-02-07,venture,3000000
c:72669,c:36835,2011-11-23,angel,0
c:34094,c:37093,2012-02-09,venture,15000000
c:22638,c:149343,2012-02-13,venture,25000000
c:150179,c:150178,2011-11-01,series-b,10000000
c:150213,c:34590,2012-02-22,series-a,2500000
c:148181,c:144574,2012-01-17,angel,0
c:48235,c:50937,2012-02-29,venture,0
c:15832,c:19232,2012-03-02,other,30000000
c:58718,c:362,2011-08-01,angel,18000
c:45742,c:83873,2012-03-06,series-b,0
c:152829,c:362,2012-03-14,angel,18000
c:153584,c:362,2012-01-01,angel,118000
c:152092,c:24087,2012-04-17,venture,0
c:143682,c:142176,2013-01-05,angel,75000
c:72358,c:156202,2012-04-23,venture,5000000
c:42912,c:156635,2012-04-26,venture,15500000
c:156638,c:77620,2012-04-26,other,350000
c:156976,c:229956,2012-01-01,other,0
c:157021,c:62366,2012-05-01,other,1680000
c:234,c:27940,2012-05-01,venture,0
c:152746,c:362,2012-03-15,angel,0
c:58608,c:44251,2010-06-01,angel,15000
c:33858,c:44251,2010-06-01,angel,15000
c:70667,c:44251,2010-06-01,angel,15000
c:158836,c:362,2012-05-17,angel,118000
c:139431,c:64710,2012-05-24,other,500000
c:64268,c:1230,2012-05-29,venture,31000000
c:65030,c:54431,2010-10-02,angel,0
c:160051,c:144878,2012-05-30,venture,11700000
c:160674,c:160676,2012-06-06,series-b,2700000
c:160902,c:55069,2011-11-11,angel,100000
c:153723,c:74039,2012-06-14,series-a,2000000
c:150607,c:362,2012-01-01,angel,18000
c:68350,c:362,2011-08-01,angel,18000
c:146270,c:362,2011-01-01,angel,18000
c:78868,c:362,2011-07-01,angel,18000
c:3210,c:76224,2012-06-13,series-a,1000000
c:110943,c:362,2012-05-17,angel,18000
c:162671,c:709,2012-06-26,venture,500000
c:20889,c:362,2009-09-10,angel,0
c:162927,c:162929,2012-06-27,series-a,14000000
c:163271,c:163273,2012-07-02,venture,3000000
c:53516,c:362,2010-08-01,angel,0
c:58431,c:362,2010-11-01,angel,0
c:70555,c:362,2011-01-01,angel,0
c:163870,c:362,2012-05-01,angel,118000
c:163905,c:57777,2012-07-06,angel,100000
c:14504,c:164230,2012-07-10,series-c+,10600000
c:71845,c:13166,2012-07-11,venture,2500000
c:165184,c:156868,2012-07-18,venture,17000000
c:11302,c:165408,2012-07-19,venture,27500000
c:77626,c:362,2012-01-01,angel,18000
c:167050,c:18520,2011-11-01,angel,50000
c:59120,c:362,2012-01-24,angel,118000
c:146264,c:362,2012-01-24,angel,118000
c:166763,c:362,2012-05-17,angel,118000
c:87296,c:168670,2011-09-16,other,25000
c:87296,c:73950,2011-09-08,other,20000
c:168733,c:74039,2011-05-01,angel,0
c:141688,c:34197,2012-08-23,other,800000
c:151651,c:323,2012-08-31,venture,100000
c:23080,c:51396,2012-09-05,series-c+,3000000
c:151765,c:362,2012-01-01,angel,18000
c:85944,c:17218,2012-08-01,angel,0
c:75516,c:171308,2012-09-12,series-a,60000000
c:17666,c:2520,2012-09-17,angel,880000
c:35496,c:838,2012-09-17,series-b,0
c:81127,c:231067,2012-09-21,other,575000
c:169553,c:231067,2012-09-24,venture,0
c:172675,c:46859,2012-09-25,venture,6000000
c:15738,c:1242,2012-09-28,venture,0
c:65610,c:43029,2012-10-08,series-b,4900000
c:63422,c:152568,2012-06-07,angel,20000
c:151467,c:152568,2012-06-07,angel,20000
c:151467,c:2520,2012-06-07,angel,20000
c:174215,c:1916,2012-10-11,venture,7500000
c:44067,c:53654,2012-10-15,series-c+,3000000
c:168316,c:175369,2012-03-01,angel,100000
c:175937,c:362,2012-08-01,angel,18000
c:157385,c:2520,2012-11-03,angel,100000
c:176123,c:177172,2012-10-02,angel,10000
c:177235,c:44882,2012-11-11,series-a,40000000
c:177341,c:177340,2012-06-13,angel,0
c:166059,c:70343,2012-01-09,angel,25000
c:154249,c:70343,2011-06-06,angel,25000
c:151813,c:70343,2011-06-06,angel,25000
c:152111,c:70343,2011-06-06,angel,25000
c:130554,c:70343,2011-06-06,angel,25000
c:173970,c:70343,2011-06-06,angel,25000
c:71848,c:70343,2012-01-09,angel,25000
c:177313,c:70343,2012-06-04,angel,25000
c:23794,c:61205,2012-11-19,venture,1500000
c:148334,c:70419,2011-12-22,angel,250000
c:148334,c:178241,2011-12-22,angel,250000
c:138016,c:70343,2012-06-04,angel,25000
c:156506,c:2520,2012-11-27,angel,530000
c:142801,c:179200,2012-11-30,series-a,12000000
c:179230,c:171298,2012-11-29,venture,0
c:159709,c:141719,2012-03-06,angel,11500
c:31123,c:18871,2012-12-19,series-b,9000000
c:182268,c:149987,2012-06-01,angel,50000
c:82754,c:362,2012-08-01,angel,0
c:37512,c:362,2010-03-01,angel,0
c:182876,c:182878,2013-01-03,venture,100000
c:9756,c:362,2011-03-01,angel,0
c:78271,c:362,2011-03-01,angel,18000
c:183095,c:3657,2012-05-16,venture,62900000
c:162532,c:144574,2013-05-30,angel,200000
c:184443,c:142176,2012-01-01,angel,50000
c:78046,c:44882,2011-01-01,series-a,50000000
c:110795,c:156635,2013-01-23,private-equity,30000000
c:15829,c:7320,2013-01-28,venture,40000000
c:185648,c:22005,2013-01-29,angel,500000
c:186317,c:13529,2013-02-05,angel,1000000
c:186317,c:231067,2013-02-05,angel,1000000
c:186317,c:188383,2013-02-05,angel,1000000
c:186317,c:188384,2013-02-05,angel,1000000
c:181145,c:2520,2012-09-12,angel,600000
c:181145,c:168371,2012-09-12,angel,600000
c:151768,c:149987,2013-05-14,other,50000
c:70258,c:2520,2013-02-20,angel,650000
c:187935,c:2520,2012-02-20,angel,100000
c:74614,c:184220,2013-02-21,series-c+,2000000
c:173633,c:190236,2013-10-24,other,7145000
c:151334,c:70343,2012-01-11,angel,25000
c:190954,c:66850,2012-12-20,angel,50000
c:186234,c:362,2013-02-26,angel,118000
c:80934,c:966,2009-11-03,angel,0
c:80934,c:5990,2009-11-03,angel,0
c:80934,c:71,2009-11-03,angel,0
c:80934,c:28,2009-11-03,angel,0
c:145938,c:66714,2013-03-18,angel,200000
c:162855,c:26519,2013-03-20,series-a,19500000
c:108052,c:2720,2013-03-27,series-a,1500000
c:191436,c:149065,2013-03-28,series-a,2100000
c:80559,c:362,2013-01-14,angel,118000
c:193529,c:193528,2013-03-26,other,50000
c:178098,c:142176,2013-04-03,angel,75000
c:82728,c:194168,2013-02-01,series-a,1200000
c:169138,c:68562,2012-06-01,angel,0
c:102497,c:52207,2013-04-03,venture,35000000
c:195450,c:57857,2013-04-08,series-a,5000000
c:75778,c:20,2013-04-10,venture,3500000
c:75778,c:177233,2013-04-10,venture,3500000
c:49546,c:5580,2013-04-17,other,13000000
c:60167,c:189551,2013-04-18,angel,600000
c:200406,c:223792,2013-04-22,venture,0
c:68646,c:28357,2013-04-24,private-equity,21000000
c:201170,c:201173,2013-04-23,series-b,2400000
c:201649,c:1916,2013-04-24,venture,105000000
c:202790,c:362,2013-01-01,angel,118000
c:38855,c:2680,2013-05-01,series-c+,62500000
c:38855,c:15786,2013-05-01,series-c+,62500000
c:173344,c:20953,2011-08-25,series-a,1800000
c:207187,c:528,2013-04-29,private-equity,586000000
c:200872,c:208270,2012-10-31,angel,25000
c:200872,c:362,2013-01-14,angel,118000
c:25026,c:49411,2013-05-09,series-c+,60000000
c:182268,c:149987,2013-04-05,angel,100000
c:210353,c:85425,2012-02-01,angel,0
c:148569,c:210531,2013-05-14,series-b,6000000
c:47062,c:77190,2013-05-14,venture,0
c:31293,c:211044,2013-05-14,private-equity,70000000
c:208371,c:170168,2012-04-01,angel,75000
c:65160,c:144878,2013-05-17,private-equity,6700000
c:83397,c:362,2011-08-01,angel,0
c:56899,c:362,2011-08-01,angel,0
c:82681,c:362,2011-08-01,angel,0
c:83111,c:362,2011-08-01,angel,0
c:82685,c:362,2011-08-01,angel,0
c:82951,c:362,2011-08-01,angel,0
c:64284,c:362,2011-08-01,angel,0
c:212776,c:212781,2013-05-17,series-a,12000000
c:82947,c:362,2011-08-01,angel,0
c:139213,c:362,2011-11-01,angel,0
c:140734,c:362,2011-11-01,angel,0
c:139490,c:362,2011-11-01,angel,0
c:213124,c:2520,2013-05-01,angel,0
c:139289,c:362,2011-11-01,angel,0
c:140522,c:362,2011-11-01,angel,0
c:139334,c:362,2011-11-01,angel,0
c:135515,c:362,2011-11-01,angel,0
c:213336,c:213335,2013-05-20,angel,0
c:213357,c:22932,2013-05-20,series-b,15000000
c:172666,c:164692,2013-05-21,venture,9000000
c:172666,c:144878,2013-05-21,venture,9000000
c:172666,c:41,2013-05-21,venture,9000000
c:172666,c:7956,2013-05-21,venture,9000000
c:172666,c:25068,2013-05-21,venture,9000000
c:196261,c:2520,2012-01-01,angel,0
c:214350,c:2520,2012-08-01,angel,0
c:214402,c:224265,2013-07-31,angel,50000
c:214402,c:188780,2013-07-31,angel,50000
c:167055,c:362,2013-02-25,angel,118000
c:168193,c:177888,2012-01-01,venture,3200000
c:67872,c:362,2011-07-01,angel,0
c:101312,c:362,2011-07-01,angel,0
c:184422,c:48006,2013-05-01,angel,0
c:213107,c:48006,2013-05-01,angel,0
c:206870,c:48006,2013-05-01,angel,0
c:212841,c:48006,2013-05-01,angel,0
c:160674,c:160676,2013-04-01,series-c+,5625000
c:66811,c:362,2012-01-01,angel,0
c:72922,c:362,2012-01-01,angel,0
c:154586,c:362,2012-01-01,angel,0
c:145938,c:362,2012-01-01,angel,0
c:147847,c:362,2012-01-24,angel,0
c:150415,c:362,2012-01-24,angel,0
c:79491,c:362,2012-01-24,angel,0
c:145464,c:362,2012-01-24,angel,0
c:158354,c:362,2012-01-24,angel,0
c:158252,c:362,2012-01-24,angel,0
c:158258,c:362,2012-01-24,angel,0
c:153705,c:362,2012-05-13,angel,754466
c:152817,c:362,2012-03-01,angel,0
c:75180,c:362,2012-03-01,angel,0
c:161222,c:362,2012-03-01,angel,0
c:148334,c:362,2012-03-01,angel,0
c:157594,c:362,2012-03-01,angel,626984
c:152500,c:362,2012-03-01,angel,0
c:129008,c:362,2012-03-01,angel,0
c:152422,c:362,2012-05-17,angel,0
c:80675,c:362,2012-05-17,angel,118000
c:150189,c:362,2012-05-17,angel,0
c:166030,c:362,2012-05-17,angel,0
c:137749,c:362,2012-05-17,angel,0
c:145535,c:362,2012-05-17,angel,0
c:160866,c:362,2012-05-17,angel,0
c:156251,c:362,2012-08-01,angel,0
c:157894,c:362,2012-08-01,angel,0
c:176234,c:362,2012-08-01,angel,0
c:167336,c:362,2012-08-01,angel,100000
c:175948,c:362,2012-08-01,angel,0
c:69482,c:362,2012-08-01,angel,0
c:175988,c:362,2012-08-01,angel,0
c:73364,c:362,2012-08-01,angel,100000
c:178256,c:362,2012-08-01,angel,0
c:146523,c:44882,2013-05-22,series-a,2500000
c:196663,c:362,2012-08-23,angel,0
c:195752,c:362,2012-08-23,angel,0
c:74231,c:168371,2012-12-01,angel,98400
c:74231,c:2520,2012-12-01,angel,98400
c:77042,c:362,2012-08-23,angel,0
c:83535,c:362,2012-08-23,angel,0
c:176660,c:362,2012-08-23,venture,1208000
c:146428,c:362,2012-08-23,angel,0
c:214981,c:362,2012-08-23,angel,118000
c:178216,c:362,2012-08-23,angel,0
c:194247,c:362,2013-01-14,angel,0
c:202800,c:362,2013-01-14,angel,118000
c:202793,c:362,2013-01-14,angel,0
c:199649,c:362,2013-05-14,angel,0
c:199649,c:152568,2013-05-14,angel,0
c:217892,c:156652,2013-05-28,angel,225000
c:204784,c:362,2013-01-14,angel,0
c:203208,c:362,2013-01-14,angel,0
c:157661,c:362,2013-02-25,angel,0
c:218296,c:362,2013-02-25,angel,0
c:185046,c:362,2013-02-25,angel,118000
c:218316,c:362,2013-02-25,angel,0
c:160972,c:362,2013-02-25,angel,0
c:211235,c:362,2013-02-25,angel,0
c:138592,c:362,2013-02-25,angel,0
c:218320,c:362,2013-03-14,other,100000
c:162514,c:362,2013-02-25,angel,0
c:181645,c:362,2013-02-25,angel,0
c:175480,c:362,2013-12-06,angel,800000
c:218393,c:247716,2013-08-14,venture,0
c:15967,c:55812,2013-05-29,other,12500000
c:197104,c:362,2013-04-02,angel,0
c:179055,c:362,2013-04-02,angel,118000
c:202215,c:362,2013-04-02,angel,118000
c:56302,c:362,2013-04-02,angel,0
c:173723,c:362,2013-04-02,angel,0
c:181562,c:362,2013-05-13,angel,0
c:218872,c:362,2013-05-13,angel,0
c:218873,c:362,2013-05-13,angel,118000
c:218901,c:362,2013-05-13,angel,11800
c:199624,c:362,2013-05-13,angel,0
c:70564,c:362,2013-05-13,angel,0
c:188537,c:362,2013-05-13,angel,118000
c:150034,c:362,2013-05-13,angel,0
c:218921,c:362,2013-05-13,angel,0
c:209599,c:362,2013-05-13,angel,0
c:139529,c:220290,2013-05-31,venture,1000000
c:101317,c:164199,2013-05-31,angel,1250000
c:46320,c:190236,2013-06-04,other,10000000
c:174162,c:7460,2013-06-05,series-a,1500000
c:190857,c:262334,2013-09-06,series-a,3200000
c:190857,c:266881,2013-09-06,series-a,3200000
c:148366,c:222422,2013-05-01,series-a,6000000
c:222471,c:70343,2013-06-03,angel,40000
c:222473,c:70343,2013-06-03,angel,40000
c:222520,c:26124,2013-08-08,angel,600000
c:222583,c:323,2013-06-06,series-c+,0
c:222686,c:8885,2011-04-11,venture,0
c:223582,c:74039,2013-06-06,angel,100000
c:225167,c:169497,2013-06-13,venture,5000000
c:225682,c:147450,2013-06-13,angel,1000000
c:225964,c:44882,2012-10-01,series-a,5000000
c:226777,c:30200,2013-06-14,private-equity,0
c:202793,c:209463,2013-09-16,series-a,3300000
c:185845,c:218462,2013-06-17,series-b,35000000
c:153625,c:233299,2013-06-12,angel,205000
c:69849,c:231067,2013-06-18,other,4000000
c:174729,c:231067,2013-06-18,other,175000
c:190938,c:142176,2013-06-20,series-a,3300000
c:6779,c:4259,2013-06-20,venture,0
c:230624,c:230623,2013-06-24,angel,0
c:230642,c:323,2013-06-24,venture,60000000
c:230768,c:148835,2013-03-15,angel,20000
c:230642,c:323,2012-01-01,venture,60000000
c:230777,c:148835,2013-03-15,angel,20000
c:230842,c:218575,2012-12-20,angel,30000
c:231001,c:148835,2013-03-15,angel,20000
c:231047,c:148835,2012-10-01,venture,0
c:231065,c:148835,2012-10-01,venture,0
c:231065,c:24097,2012-10-01,venture,0
c:231069,c:148835,2012-10-01,venture,0
c:231082,c:148835,2012-10-31,venture,0
c:231117,c:148835,2012-10-31,venture,0
c:168035,c:148835,2012-06-13,venture,0
c:103204,c:148835,2012-06-13,venture,0
c:231131,c:148835,2012-03-29,angel,0
c:231253,c:216332,2013-06-25,angel,250000
c:231305,c:148835,2012-03-29,venture,0
c:85362,c:231361,2013-06-25,other,100000
c:5604,c:55812,2013-06-25,other,12500000
c:231626,c:185604,2013-06-25,angel,1000000
c:32287,c:41569,2013-06-26,private-equity,10000000
c:178553,c:67933,2013-06-27,venture,0
c:150151,c:232476,2012-02-01,angel,65000
c:232759,c:232760,2013-06-27,venture,45000000
c:233130,c:1916,2013-06-28,private-equity,43000000
c:46754,c:153343,2013-01-02,venture,8652781
c:203033,c:17864,2013-07-01,series-a,5000000
c:233684,c:185140,2013-07-01,angel,250000
c:233786,c:147887,2013-05-26,angel,15000
c:218384,c:233860,2013-06-30,series-b,12000000
c:218384,c:222640,2013-06-30,series-b,12000000
c:43594,c:37093,2013-07-01,series-c+,33600000
c:85434,c:362,2013-05-28,angel,118000
c:215082,c:362,2013-05-28,angel,118000
c:141113,c:362,2013-05-28,angel,0
c:234565,c:362,2013-05-28,angel,0
c:234626,c:227913,2013-06-06,angel,1000000
c:234822,c:362,2013-05-28,angel,0
c:234850,c:362,2013-05-28,angel,0
c:234863,c:362,2013-05-28,angel,0
c:234127,c:362,2013-07-02,angel,0
c:222539,c:362,2013-07-02,angel,0
c:209962,c:362,2013-07-02,angel,0
c:234130,c:362,2013-07-02,angel,0
c:234132,c:362,2013-07-02,angel,0
c:171256,c:362,2013-07-02,angel,0
c:171256,c:142176,2012-10-01,angel,65000
c:179230,c:362,2013-07-02,angel,0
c:234138,c:362,2013-07-02,angel,0
c:234140,c:362,2013-07-02,angel,0
c:178902,c:362,2013-07-02,angel,0
c:17990,c:3167,2005-11-01,series-b,50000000
c:26023,c:17425,2013-07-07,venture,40000000
c:186483,c:148835,2013-07-04,angel,20000
c:235513,c:148835,2013-07-04,angel,20000
c:150179,c:1640,2013-07-08,series-c+,53000000
c:235925,c:235924,2013-07-09,venture,0
c:236107,c:227043,2013-07-09,other,2400000
c:236379,c:74039,2013-09-18,angel,1000000
c:168136,c:2520,2012-10-29,series-a,1620985
c:169642,c:138502,2013-07-12,angel,20000
c:237070,c:152568,2012-06-07,angel,0
c:165090,c:152568,2013-05-01,angel,0
c:151861,c:152568,2013-06-01,angel,20000
c:237108,c:152568,2013-06-01,angel,0
c:75245,c:152568,2013-05-01,angel,0
c:237109,c:152568,2013-06-01,angel,0
c:237121,c:152568,2013-06-01,angel,0
c:237072,c:152568,2013-05-01,angel,0
c:172604,c:233299,2012-09-24,angel,50000
c:28219,c:7176,2013-07-15,series-a,600000
c:237713,c:74832,2013-07-15,other,3600000
c:57810,c:238885,2013-07-18,series-c+,15000000
c:178811,c:66850,2012-02-06,angel,14000
c:44061,c:12623,2013-07-16,series-b,15000000
c:238371,c:238642,2013-07-16,series-a,2000000
c:238329,c:220853,2013-07-17,other,10000000
c:182291,c:85806,2013-08-27,angel,191500
c:238515,c:238514,2013-07-17,other,500000
c:189239,c:168371,2013-07-17,angel,1000000
c:189239,c:2520,2013-07-17,angel,1000000
c:238684,c:23852,2013-04-15,crowdfunding,56500
c:13117,c:26519,2013-07-18,series-c+,20000000
c:238825,c:74292,2013-07-18,angel,1000000
c:189321,c:166577,2012-12-15,angel,25000
c:240103,c:71681,2013-07-22,series-a,2500000
c:240100,c:71681,2013-07-22,series-a,2000000
c:240349,c:268822,2013-07-12,series-b,30000000
c:240349,c:36004,2012-01-01,angel,0
c:152591,c:2520,2012-10-04,series-a,2000000
c:154430,c:240624,2012-11-01,other,55000
c:104224,c:241524,2013-07-23,series-b,8700000
c:149599,c:240735,2013-02-01,angel,423000
c:150245,c:159550,2012-01-05,angel,0
c:225964,c:44882,2013-07-24,series-b,10000000
c:225964,c:241007,2013-07-24,series-b,10000000
c:34460,c:241188,2013-07-24,series-a,5000000
c:241193,c:241202,2013-07-25,venture,0
c:67092,c:1230,2013-07-25,series-c+,40000000
c:224804,c:241321,2013-07-25,series-a,1600000
